School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Springfield - Springfield International Academy at Sci-Tech,02810700,      55,12.5,         86,33.7,66.3,100.0,1.2,82.6,02810000,12.8,2.3,82.6,1.2,0.0,0.0,1.2,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - Springfield Legacy Academy,02810317,     116,19.5,        367,45.2,54.8,27.0,27.5,94.0,02810000,7.6,0.5,89.7,1.4,0.0,0.0,0.8,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - Springfield Middle School,02810360,      25,7.1,         29,41.4,58.6,17.2,27.6,93.1,02810000,24.1,0.0,55.2,6.9,0.0,0.0,13.8,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - Springfield Public Day Elementary School,02810005,     136,5.0,         49,22.5,77.6,10.2,100.0,87.8,02810000,24.5,0.0,63.3,6.1,2.0,0.0,4.1,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - Springfield Public Day High School,02810550,      75,6.6,         60,28.3,71.7,11.7,100.0,91.7,02810000,10.0,0.0,70.0,18.3,0.0,0.0,1.7,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - Springfield Public Day Middle School,02810345,      73,5.7,         68,20.6,79.4,13.2,100.0,98.5,02810000,20.6,0.0,69.1,5.9,0.0,0.0,4.4,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - Springfield Realization Academy,02810335,     119,18.0,        202,52.5,47.5,33.7,21.3,90.1,02810000,20.8,4.5,69.8,2.0,0.0,0.0,3.0,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - Springfield Transition Academy,02810675,      26,7.3,         88,29.6,70.5,0.0,100.0,77.3,02810000,15.9,3.4,65.9,14.8,0.0,0.0,0.0,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - Sumner Avenue,02810160,     313,17.2,        500,47.2,52.8,26.8,33.6,89.4,02810000,18.2,3.0,64.8,9.8,0.0,0.0,4.2,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - The Springfield Renaissance School an Expeditionary Learning School,02810205,     399,13.5,        603,54.1,45.9,5.8,22.7,73.5,02810000,20.1,2.5,63.5,11.8,0.0,0.0,2.2,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - The Springfield Virtual School,02810705,     264,10.8,        301,51.8,48.2,12.3,34.6,88.7,02810000,14.6,0.3,75.1,6.6,0.0,0.0,3.3,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - Thomas M Balliet,02810015,     154,20.3,        281,47.7,52.3,19.2,22.1,79.4,02810000,18.5,3.6,61.9,9.3,0.0,0.0,6.8,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - Van Sickle Academy,02810485,     217,11.2,        267,47.2,52.8,13.9,39.7,85.0,02810000,11.2,2.6,76.8,8.2,0.4,0.0,0.8,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - Warner,02810180,     168,14.8,        242,48.8,51.2,14.9,23.1,83.9,02810000,23.1,0.8,67.4,5.8,0.0,0.0,2.9,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - Washington,02810185,     281,15.9,        410,49.8,50.2,23.4,26.3,88.1,02810000,17.6,4.6,63.9,8.5,0.0,0.0,5.4,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - White Street,02810190,     229,21.1,        384,47.9,52.1,29.7,20.3,91.7,02810000,19.3,2.9,69.0,6.0,0.3,0.0,2.6,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield - William N. DeBerry,02810045,     277,18.9,        469,48.8,51.2,30.5,25.8,95.3,02810000,20.7,0.2,71.0,3.8,0.0,0.0,4.3,Springfield,"         $602,987,697.90","          23,763.4","              $25,374.64","         $708,947,250.70","          29,415.2","              $24,101.39",2023
Springfield International Charter (District) - Springfield International Charter School,04410505,     786,23.1,"      1,560",49.4,50.6,11.0,19.6,62.4,04410000,27.6,3.1,50.8,12.8,0.1,0.0,5.6,Springfield International Charter (District),"          $20,858,045.12","           1,521.8","              $13,705.81","          $20,858,045.12","           1,521.8","              $13,705.81",2023
Springfield Preparatory Charter School (District) - Springfield Preparatory Charter School,35100205,     122,25.0,        497,49.9,50.1,10.7,18.1,75.9,35100000,19.9,2.4,71.0,5.2,0.0,0.0,1.4,Springfield Preparatory Charter School (District),"           $9,029,432.78",             483.3,"              $18,684.42","           $9,029,432.78",             483.3,"              $18,684.42",2023
Stoneham - Colonial Park,02840005,      96,20.0,        261,46.4,53.6,1.9,29.5,18.0,02840000,2.3,6.9,7.7,79.7,0.8,0.0,2.7,Stoneham,"          $45,463,907.66","           2,265.0","              $20,072.37","          $52,147,746.16","           2,493.9","              $20,910.12",2023
Stoneham - Robin Hood,02840025,     158,19.9,        398,49.8,50.3,7.8,24.6,20.6,02840000,2.3,5.8,12.8,71.9,0.5,0.0,6.8,Stoneham,"          $45,463,907.66","           2,265.0","              $20,072.37","          $52,147,746.16","           2,493.9","              $20,910.12",2023
Stoneham - South,02840030,     126,21.7,        369,47.7,52.0,9.8,26.3,23.9,02840000,5.4,7.3,14.6,66.7,0.5,0.3,5.2,Stoneham,"          $45,463,907.66","           2,265.0","              $20,072.37","          $52,147,746.16","           2,493.9","              $20,910.12",2023
Stoneham - Stoneham Central Middle School,02840405,     514,15.9,        712,52.8,47.2,4.9,20.9,24.3,02840000,3.2,5.1,13.5,73.7,0.3,0.0,4.2,Stoneham,"          $45,463,907.66","           2,265.0","              $20,072.37","          $52,147,746.16","           2,493.9","              $20,910.12",2023
Stoneham - Stoneham High,02840505,     444,11.7,        589,49.6,49.2,3.4,17.0,25.3,02840000,2.4,6.3,11.2,77.4,0.0,0.0,2.7,Stoneham,"          $45,463,907.66","           2,265.0","              $20,072.37","          $52,147,746.16","           2,493.9","              $20,910.12",2023
Stoughton - Edwin A Jones Early Childhood Center,02850012,      13,10.9,        142,42.3,57.8,0.0,47.2,50.0,02850000,35.2,12.0,13.4,28.9,0.0,1.4,9.2,Stoughton,"          $67,538,427.03","           3,578.1","              $18,875.50","          $75,334,841.44","           3,801.6","              $19,816.61",2023
Stoughton - Helen Hansen Elementary,02850010,     144,16.2,        272,49.3,50.7,15.4,23.5,45.6,02850000,24.3,5.2,11.8,50.4,0.4,0.7,7.4,Stoughton,"          $67,538,427.03","           3,578.1","              $18,875.50","          $75,334,841.44","           3,801.6","              $19,816.61",2023
Stoughton - Joseph H Gibbons,02850025,     187,17.7,        391,47.1,52.9,16.4,22.8,43.2,02850000,26.9,3.8,15.9,45.5,0.3,0.5,7.2,Stoughton,"          $67,538,427.03","           3,578.1","              $18,875.50","          $75,334,841.44","           3,801.6","              $19,816.61",2023
Stoughton - Joseph R Dawe Jr Elementary,02850014,     251,13.5,        393,45.6,54.5,15.3,20.9,41.7,02850000,28.5,5.6,15.5,45.3,0.3,0.0,4.8,Stoughton,"          $67,538,427.03","           3,578.1","              $18,875.50","          $75,334,841.44","           3,801.6","              $19,816.61",2023
Stoughton - O'Donnell Middle School,02850405,     511,18.0,        861,48.4,51.5,11.2,18.6,45.1,02850000,29.9,5.2,17.8,41.1,0.4,0.1,5.6,Stoughton,"          $67,538,427.03","           3,578.1","              $18,875.50","          $75,334,841.44","           3,801.6","              $19,816.61",2023
Stoughton - Richard L. Wilkins Elementary School,02850020,     139,19.5,        323,53.9,46.1,29.7,19.2,66.3,02850000,24.8,4.0,23.8,40.6,0.3,0.6,5.9,Stoughton,"          $67,538,427.03","           3,578.1","              $18,875.50","          $75,334,841.44","           3,801.6","              $19,816.61",2023
Stoughton - South Elementary,02850015,     153,17.6,        310,50.0,50.0,16.1,21.9,36.1,02850000,23.6,9.7,12.9,45.5,0.0,0.3,8.1,Stoughton,"          $67,538,427.03","           3,578.1","              $18,875.50","          $75,334,841.44","           3,801.6","              $19,816.61",2023
Stoughton - Stoughton High,02850505,     719,17.2,"      1,148",49.0,51.1,11.0,15.0,42.5,02850000,30.7,6.6,14.6,42.8,0.2,0.6,4.5,Stoughton,"          $67,538,427.03","           3,578.1","              $18,875.50","          $75,334,841.44","           3,801.6","              $19,816.61",2023
Sturbridge - Burgess Elementary,02870005,     233,19.5,        901,51.7,48.1,5.7,17.1,23.0,02870000,1.3,2.0,12.9,78.4,0.0,0.0,5.4,Sturbridge,"          $15,430,481.00",             888.5,"              $17,366.89","          $18,372,845.00",             927.9,"              $19,800.46",2023
Sturgis Charter Public (District) - Sturgis Charter Public School,04890505,     526,14.1,        824,58.6,40.1,1.3,15.8,20.0,04890000,2.7,3.6,6.1,83.0,0.0,0.1,4.5,Sturgis Charter Public (District),"          $15,530,906.00",             832.2,"              $18,662.69","          $15,530,906.00",             832.2,"              $18,662.69",2023
Sudbury - Ephraim Curtis Middle,02880305,     652,15.3,        829,48.0,51.9,0.6,25.6,9.1,02880000,4.0,9.8,4.8,73.8,0.1,0.1,7.4,Sudbury,"          $53,245,385.00","           2,565.0","              $20,758.43","          $55,154,273.00","           2,601.4","              $21,201.77",2023
Sudbury - General John Nixon Elementary,02880025,     205,19.7,        334,53.0,46.7,6.3,18.3,7.2,02880000,2.1,8.7,5.4,72.5,0.0,0.0,11.4,Sudbury,"          $53,245,385.00","           2,565.0","              $20,758.43","          $55,154,273.00","           2,601.4","              $21,201.77",2023
Sudbury - Israel Loring School,02880015,     252,20.1,        425,50.1,49.9,5.2,21.7,11.8,02880000,2.6,10.4,10.8,70.4,0.0,0.0,5.9,Sudbury,"          $53,245,385.00","           2,565.0","              $20,758.43","          $55,154,273.00","           2,601.4","              $21,201.77",2023
Sudbury - Josiah Haynes,02880010,     226,20.6,        391,45.5,54.0,4.1,18.7,4.4,02880000,3.6,10.7,5.9,74.7,0.3,0.0,4.9,Sudbury,"          $53,245,385.00","           2,565.0","              $20,758.43","          $55,154,273.00","           2,601.4","              $21,201.77",2023
Sudbury - Peter Noyes,02880030,     290,20.6,        580,48.5,51.2,1.9,26.0,6.4,02880000,2.1,10.5,7.4,70.5,0.0,0.0,9.5,Sudbury,"          $53,245,385.00","           2,565.0","              $20,758.43","          $55,154,273.00","           2,601.4","              $21,201.77",2023
Sunderland - Sunderland Elementary,02890005,     138,13.7,        186,46.2,53.2,7.0,24.7,36.6,02890000,3.2,9.1,12.9,66.7,0.0,0.0,8.1,Sunderland,"           $4,842,956.96",             183.9,"              $26,334.73","           $5,146,639.65",             207.2,"              $24,838.99",2023
Sutton - Sutton Early Learning,02900003,      80,18.9,        343,48.4,51.6,1.5,23.9,16.3,02900000,2.6,2.9,7.3,82.5,0.3,0.0,4.4,Sutton,"          $23,327,497.49","           1,288.3","              $18,107.19","          $26,040,876.80","           1,358.4","              $19,170.26",2023
Sutton - Sutton Elementary,02900005,     103,23.5,        304,47.0,53.0,1.3,23.0,17.1,02900000,1.3,0.7,5.3,90.1,0.0,0.0,2.6,Sutton,"          $23,327,497.49","           1,288.3","              $18,107.19","          $26,040,876.80","           1,358.4","              $19,170.26",2023
Sutton - Sutton High School,02900510,     169,15.3,        370,51.1,48.7,3.0,4.9,19.7,02900000,2.7,3.0,6.5,83.2,0.0,0.0,4.6,Sutton,"          $23,327,497.49","           1,288.3","              $18,107.19","          $26,040,876.80","           1,358.4","              $19,170.26",2023
Sutton - Sutton Middle School,02900305,     111,17.3,        296,53.4,46.6,1.0,17.2,15.2,02900000,0.7,2.4,5.1,89.2,0.0,0.0,2.7,Sutton,"          $23,327,497.49","           1,288.3","              $18,107.19","          $26,040,876.80","           1,358.4","              $19,170.26",2023
Swampscott - Clarke,02910005,      86,18.9,        204,47.6,52.5,16.7,24.5,25.5,02910000,2.0,3.4,16.2,74.5,0.5,0.0,3.4,Swampscott,"          $40,315,001.00","           2,037.0","              $19,791.36","          $46,081,954.50","           2,169.5","              $21,240.82",2023
Swampscott - Hadley,02910010,     144,19.8,        357,49.0,51.0,9.5,19.9,19.6,02910000,3.9,2.0,19.9,69.5,0.3,0.6,3.9,Swampscott,"          $40,315,001.00","           2,037.0","              $19,791.36","          $46,081,954.50","           2,169.5","              $21,240.82",2023
Swampscott - Stanley,02910020,      68,18.9,        162,45.1,54.9,1.2,22.2,11.7,02910000,3.1,3.7,5.6,84.6,0.0,0.0,3.1,Swampscott,"          $40,315,001.00","           2,037.0","              $19,791.36","          $46,081,954.50","           2,169.5","              $21,240.82",2023
Swampscott - Swampscott High,02910505,     441,14.0,        658,48.6,51.1,3.2,19.0,23.6,02910000,5.2,3.5,15.4,72.8,0.5,0.2,2.6,Swampscott,"          $40,315,001.00","           2,037.0","              $19,791.36","          $46,081,954.50","           2,169.5","              $21,240.82",2023
Swampscott - Swampscott Middle,02910305,     455,18.2,        702,46.6,53.4,3.6,28.2,19.0,02910000,3.9,3.3,12.8,76.8,0.3,0.0,3.0,Swampscott,"          $40,315,001.00","           2,037.0","              $19,791.36","          $46,081,954.50","           2,169.5","              $21,240.82",2023
Swansea - Elizabeth S Brown,02920006,     123,22.0,        273,52.0,48.0,0.7,17.6,25.6,02920000,1.8,1.1,3.3,90.8,0.7,0.0,2.2,Swansea,"          $33,058,911.11","           1,996.1","              $16,561.75","          $34,704,217.70","           2,076.9","              $16,709.62",2023
Swansea - Gardner,02920015,     106,22.4,        276,48.2,51.8,1.8,11.2,33.0,02920000,3.3,1.1,2.2,91.3,0.4,0.0,1.8,Swansea,"          $33,058,911.11","           1,996.1","              $16,561.75","          $34,704,217.70","           2,076.9","              $16,709.62",2023
Swansea - Joseph Case High,02920505,     279,14.8,        565,50.4,49.4,0.4,16.1,24.4,02920000,1.2,1.1,3.2,92.0,0.5,0.0,2.0,Swansea,"          $33,058,911.11","           1,996.1","              $16,561.75","          $34,704,217.70","           2,076.9","              $16,709.62",2023
Swansea - Joseph Case Jr High,02920305,     197,17.2,        497,47.3,52.7,1.2,15.9,27.0,02920000,1.0,1.0,2.4,93.2,0.0,0.0,2.4,Swansea,"          $33,058,911.11","           1,996.1","              $16,561.75","          $34,704,217.70","           2,076.9","              $16,709.62",2023
Swansea - Joseph G Luther,02920020,     109,16.9,        184,47.8,52.2,2.2,29.9,30.4,02920000,2.7,1.1,2.7,90.8,0.0,0.0,2.7,Swansea,"          $33,058,911.11","           1,996.1","              $16,561.75","          $34,704,217.70","           2,076.9","              $16,709.62",2023
Swansea - Mark G Hoyle Elementary,02920017,      91,20.9,        263,47.2,52.9,1.9,24.3,27.4,02920000,1.1,1.5,3.0,90.5,0.4,0.0,3.4,Swansea,"          $33,058,911.11","           1,996.1","              $16,561.75","          $34,704,217.70","           2,076.9","              $16,709.62",2023
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,     791,47.5,"      3,320",57.2,42.5,5.5,23.6,57.2,39020000,10.2,3.2,25.1,52.9,0.4,0.2,8.0,TEC Connections Academy Commonwealth Virtual School District,"          $32,985,926.00","           2,944.9","              $11,201.03","          $32,985,926.00","           2,944.9","              $11,201.03",2023
Tantasqua - Tantasqua Regional Jr High,07700405,     416,17.5,        566,47.7,52.3,1.2,12.0,24.9,07700000,1.4,1.4,8.8,84.1,0.0,0.0,4.2,Tantasqua,"          $30,277,696.00","           1,720.6","              $17,597.17","          $30,677,716.53","           1,784.9","              $17,187.36",2023
Tantasqua - Tantasqua Regional Sr High,07700505,     775,11.6,"      1,197",44.4,55.1,1.7,12.7,26.0,07700000,1.9,1.3,8.8,84.2,0.2,0.0,3.7,Tantasqua,"          $30,277,696.00","           1,720.6","              $17,597.17","          $30,677,716.53","           1,784.9","              $17,187.36",2023
Tantasqua - Tantasqua Regional Vocational,07700605,      91,12.6,        527,36.6,63.0,1.3,16.3,28.1,07700000,2.7,1.1,7.2,83.3,0.2,0.0,5.5,Tantasqua,"          $30,277,696.00","           1,720.6","              $17,597.17","          $30,677,716.53","           1,784.9","              $17,187.36",2023
Taunton - Benjamin Friedman Middle,02930315,     353,21.0,        722,48.6,51.4,5.3,20.8,51.7,02930000,19.4,1.0,14.7,59.4,0.4,0.0,5.1,Taunton,"         $133,515,634.30","           7,950.5","              $16,793.36","         $153,317,204.40","           8,421.0","              $18,206.53",2023
Taunton - East Taunton Elementary,02930010,     275,15.0,        541,46.4,53.6,5.2,27.7,52.3,02930000,20.9,0.9,10.0,61.2,0.0,0.0,7.0,Taunton,"         $133,515,634.30","           7,950.5","              $16,793.36","         $153,317,204.40","           8,421.0","              $18,206.53",2023
Taunton - Edmund Hatch Bennett,02930007,     117,20.0,        301,48.2,51.8,4.7,18.6,46.5,02930000,17.9,1.3,13.6,61.5,0.0,0.0,5.7,Taunton,"         $133,515,634.30","           7,950.5","              $16,793.36","         $153,317,204.40","           8,421.0","              $18,206.53",2023
Taunton - Edward F. Leddy Preschool,02930005,      19,17.7,        337,41.8,58.2,17.2,58.2,57.9,02930000,23.2,2.7,13.1,56.7,0.6,0.6,3.3,Taunton,"         $133,515,634.30","           7,950.5","              $16,793.36","         $153,317,204.40","           8,421.0","              $18,206.53",2023
Taunton - Elizabeth Pole,02930027,     275,17.6,        619,50.1,49.9,18.3,15.4,67.7,02930000,30.4,1.1,15.7,44.3,0.5,0.5,7.6,Taunton,"         $133,515,634.30","           7,950.5","              $16,793.36","         $153,317,204.40","           8,421.0","              $18,206.53",2023
Taunton - H H Galligan,02930057,     109,20.0,        281,47.3,52.7,19.2,18.5,78.3,02930000,30.6,0.4,26.7,33.5,0.4,0.4,8.2,Taunton,"         $133,515,634.30","           7,950.5","              $16,793.36","         $153,317,204.40","           8,421.0","              $18,206.53",2023
Taunton - James L. Mulcahey Elementary School,02930015,     348,18.8,        864,49.7,50.4,13.3,22.6,65.1,02930000,28.5,0.8,18.2,44.2,0.2,0.4,7.8,Taunton,"         $133,515,634.30","           7,950.5","              $16,793.36","         $153,317,204.40","           8,421.0","              $18,206.53",2023
Taunton - John F Parker Middle,02930305,     263,22.7,        572,49.1,50.9,22.7,18.2,73.3,02930000,37.4,0.4,16.8,37.2,0.0,0.4,7.9,Taunton,"         $133,515,634.30","           7,950.5","              $16,793.36","         $153,317,204.40","           8,421.0","              $18,206.53",2023
Taunton - Joseph C Chamberlain,02930008,     204,17.9,        486,50.2,49.8,6.8,22.8,52.1,02930000,14.2,1.2,12.8,65.2,0.2,0.0,6.4,Taunton,"         $133,515,634.30","           7,950.5","              $16,793.36","         $153,317,204.40","           8,421.0","              $18,206.53",2023
Taunton - Joseph H Martin,02930042,     352,19.4,        666,50.5,49.6,5.4,20.4,53.2,02930000,24.3,1.1,11.1,57.7,0.6,0.2,5.1,Taunton,"         $133,515,634.30","           7,950.5","              $16,793.36","         $153,317,204.40","           8,421.0","              $18,206.53",2023
Taunton - Taunton Alternative High School,02930525,     145,7.4,        135,38.5,61.5,4.4,25.9,79.3,02930000,23.7,0.0,20.0,46.7,0.7,0.0,8.9,Taunton,"         $133,515,634.30","           7,950.5","              $16,793.36","         $153,317,204.40","           8,421.0","              $18,206.53",2023
Taunton - Taunton High,02930505,"   1,055",19.2,"      2,779",48.4,51.5,10.3,17.5,53.3,02930000,25.6,1.0,14.3,53.2,0.3,0.3,5.3,Taunton,"         $133,515,634.30","           7,950.5","              $16,793.36","         $153,317,204.40","           8,421.0","              $18,206.53",2023
Taunton - Taunton Public Virtual Academy (TPVA),02930705,      10,10.5,         59,52.5,47.5,1.7,25.4,79.7,02930000,11.9,0.0,28.8,47.5,0.0,0.0,11.9,Taunton,"         $133,515,634.30","           7,950.5","              $16,793.36","         $153,317,204.40","           8,421.0","              $18,206.53",2023
Tewksbury - Center Elementary School,02950030,     396,21.4,        769,48.8,51.2,9.0,21.1,19.0,02950000,4.8,5.7,8.3,77.2,0.0,0.0,3.9,Tewksbury,"          $64,647,828.93","           3,263.1","              $19,811.78","          $75,076,701.01","           3,440.9","              $21,818.91",2023
Tewksbury - Heath-Brook,02950010,      99,19.6,        315,47.0,53.0,5.4,21.0,17.8,02950000,5.7,4.8,8.3,78.4,0.0,0.0,2.9,Tewksbury,"          $64,647,828.93","           3,263.1","              $19,811.78","          $75,076,701.01","           3,440.9","              $21,818.91",2023
Tewksbury - John F. Ryan,02950023,     287,18.9,        504,51.6,48.4,2.8,20.6,24.8,02950000,5.4,4.4,9.9,79.2,0.2,0.0,1.0,Tewksbury,"          $64,647,828.93","           3,263.1","              $19,811.78","          $75,076,701.01","           3,440.9","              $21,818.91",2023
Tewksbury - John W. Wynn Middle,02950305,     256,20.1,        517,51.3,48.7,1.9,21.1,23.2,02950000,4.5,4.3,10.1,79.7,0.0,0.0,1.6,Tewksbury,"          $64,647,828.93","           3,263.1","              $19,811.78","          $75,076,701.01","           3,440.9","              $21,818.91",2023
Tewksbury - L F Dewing,02950001,     114,20.3,        405,51.4,48.6,7.2,27.4,25.2,02950000,6.9,9.4,10.1,69.1,0.0,0.0,4.4,Tewksbury,"          $64,647,828.93","           3,263.1","              $19,811.78","          $75,076,701.01","           3,440.9","              $21,818.91",2023
Tewksbury - Tewksbury Memorial High,02950505,     399,16.6,        732,51.0,48.8,2.2,11.5,20.0,02950000,5.9,5.3,9.7,77.7,0.1,0.0,1.2,Tewksbury,"          $64,647,828.93","           3,263.1","              $19,811.78","          $75,076,701.01","           3,440.9","              $21,818.91",2023
Tisbury - Tisbury Elementary,02960005,     169,13.7,        277,50.9,49.1,20.9,24.6,47.3,02960000,7.6,0.0,40.8,45.1,2.2,0.0,4.3,Tisbury,"          $10,380,448.72",             273.1,"              $38,009.70","          $11,808,735.15",             377.3,"              $31,298.00",2023
Topsfield - Proctor Elementary,02980005,     102,16.7,        251,53.0,47.0,0.0,22.7,6.0,02980000,0.4,1.2,4.8,90.4,0.8,0.0,2.4,Topsfield,"          $11,995,823.00",             634.2,"              $18,914.89","          $12,195,360.00",             639.2,"              $19,079.10",2023
Topsfield - Steward Elementary,02980010,     105,15.3,        357,46.8,53.2,0.0,25.5,4.8,02980000,0.3,2.2,5.0,89.6,0.0,0.0,2.8,Topsfield,"          $11,995,823.00",             634.2,"              $18,914.89","          $12,195,360.00",             639.2,"              $19,079.10",2023
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,08780605,     576,16.7,        963,41.2,57.6,0.3,28.4,24.8,08780000,2.5,0.8,12.2,80.2,0.1,0.1,4.2,Tri-County Regional Vocational Technical,"          $24,052,796.00",             946.9,"              $25,401.62","          $24,062,796.00",             949.9,"              $25,331.93",2023
Triton - Newbury Elementary,07730020,     238,18.1,        433,49.7,50.4,0.0,23.1,19.2,07730000,0.7,1.2,4.2,91.5,0.0,0.0,2.5,Triton,"          $50,039,024.00","           2,191.2","              $22,836.36","          $55,494,225.06","           2,383.2","              $23,285.59",2023
Triton - Pine Grove,07730025,     237,18.7,        450,49.6,50.2,2.7,19.1,19.6,07730000,0.9,1.1,4.0,91.6,0.4,0.0,2.0,Triton,"          $50,039,024.00","           2,191.2","              $22,836.36","          $55,494,225.06","           2,383.2","              $23,285.59",2023
Triton - Salisbury Elementary,07730015,     271,15.9,        403,50.4,49.6,5.5,23.1,45.9,07730000,3.7,2.0,10.7,80.7,0.3,0.0,2.7,Triton,"          $50,039,024.00","           2,191.2","              $22,836.36","          $55,494,225.06","           2,383.2","              $23,285.59",2023
Triton - Triton Regional High School,07730505,     346,12.1,        553,45.9,53.5,2.0,18.1,27.9,07730000,1.1,3.3,6.9,87.3,0.0,0.2,1.3,Triton,"          $50,039,024.00","           2,191.2","              $22,836.36","          $55,494,225.06","           2,383.2","              $23,285.59",2023
Triton - Triton Regional Middle School,07730405,     196,15.4,        316,49.1,51.0,0.6,25.3,31.7,07730000,2.5,1.9,5.7,86.4,0.0,0.3,3.2,Triton,"          $50,039,024.00","           2,191.2","              $22,836.36","          $55,494,225.06","           2,383.2","              $23,285.59",2023
Truro - Truro Central,03000005,      68,11.0,         92,46.7,53.3,2.2,20.7,45.7,03000000,7.6,0.0,9.8,64.1,0.0,0.0,18.5,Truro,"           $5,124,645.95",              98.9,"              $51,816.44","           $7,714,413.64",             199.9,"              $38,591.36",2023
Tyngsborough - Tyngsborough Elementary,03010020,     387,20.6,        758,47.2,52.8,14.6,25.6,28.9,03010000,5.9,12.3,12.7,64.1,0.1,0.0,4.9,Tyngsborough,"          $28,496,847.00","           1,569.4","              $18,157.80","          $32,522,468.62","           1,719.7","              $18,911.71",2023
Tyngsborough - Tyngsborough High School,03010505,     312,16.6,        420,46.7,53.3,2.4,13.8,19.8,03010000,5.0,10.2,6.4,72.4,0.0,0.0,6.0,Tyngsborough,"          $28,496,847.00","           1,569.4","              $18,157.80","          $32,522,468.62","           1,719.7","              $18,911.71",2023
Tyngsborough - Tyngsborough Middle,03010305,     249,17.0,        376,44.7,55.1,2.7,19.7,20.5,03010000,6.1,7.2,10.9,70.2,0.3,0.0,5.3,Tyngsborough,"          $28,496,847.00","           1,569.4","              $18,157.80","          $32,522,468.62","           1,719.7","              $18,911.71",2023
UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston,04800405,     113,15.0,        168,51.2,48.8,19.6,35.7,87.5,04800000,45.8,3.0,45.2,4.2,0.0,0.0,1.8,UP Academy Charter School of Boston (District),"           $7,423,130.00",             207.5,"              $35,772.71","           $7,423,130.00",             207.5,"              $35,772.71",2023
UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,35050405,     183,20.8,        586,51.7,48.3,37.2,14.5,83.8,35050000,51.7,1.5,43.0,1.2,0.2,0.2,2.2,UP Academy Charter School of Dorchester (District),"          $10,777,588.04",             608.0,"              $17,725.19","          $10,777,588.04",             608.0,"              $17,725.19",2023
Up-Island Regional - Chilmark Elementary,07740010,      16,19.6,         69,52.2,47.8,0.0,20.3,26.1,07740000,0.0,2.9,0.0,85.5,1.5,0.0,10.1,Up-Island Regional,"          $13,706,667.99",             414.5,"              $33,067.96","          $15,060,589.42",             474.7,"              $31,726.54",2023
Up-Island Regional - West Tisbury Elementary,07740020,     136,15.7,        331,44.4,55.6,4.8,25.7,27.5,07740000,2.1,0.0,17.5,70.1,4.2,0.0,6.0,Up-Island Regional,"          $13,706,667.99",             414.5,"              $33,067.96","          $15,060,589.42",             474.7,"              $31,726.54",2023
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,08790605,     380,14.9,        804,39.9,59.5,0.3,18.0,37.3,08790000,2.2,0.9,8.0,81.0,0.8,0.1,7.1,Upper Cape Cod Regional Vocational Technical,"          $20,350,119.00",             708.9,"              $28,706.61","          $20,366,952.71",             712.6,"              $28,581.19",2023
