RCDTS,Type,School Name,District,City,County,District Type,School Type,Title 1 Status,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,Total Number of School Days,Student Attendance Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,Avg Class Size - High School,Avg Number of Days of Physical Education per Week Per Student,Percent Teachers With Bachelor Degree,Percent Teachers With Masters Degree,Teacher Retention Rate,Teacher Attendance Rate,Teacher Avg Salary,Admin Avg Salary,Chronic Absenteeism,% Students with an IEP - White,% Students with an IEP - Black or African American,% Students with an IEP - Hispanic or Latino,% Students with an IEP - Asian,Grades Served,Summative Designation,Summative Designation: Student Group(s),$ Site-level Per-Pupil Expenditures - Subtotal,$ Total Per-Pupil Expenditures - Subtotal,SAT Reading Average,SAT Math Average,SAT Math Total Students Level 1 %,SAT Math Total Students Level 2 %,SAT Math Total Students Level 3 %,SAT Math Total Students Level 4 %,Year
340491280160002,School,Libertyville High School,CHSD 128,Libertyville,Lake,HIGH SCHOOL,HIGH SCHOOL,"Eligible, but Not a Participan",1769,77.6,1.4,8.6,9.4,0.3,0.3,2.3,17.6,8.6,0.7,3.6,0.0,178.0,98.0,2.8,0.7,21.9,5.0,26.3,73.7,95.3,98.0,115714.0,162815.0,2.9,68.0,4.3,17.1,7.7, 9 10 11 12,Not Calculated,Not Calculated,19858.35,24813.73,572.9,567.5,11.9,29.0,39.6,19.5,2020
340491280160004,School,Vernon Hills High School,CHSD 128,Vernon Hills,Lake,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,1541,57.5,2.5,14.7,21.9,0.3,0.3,2.8,16.2,8.6,3.4,11.3,0.0,178.0,97.5,5.8,0.8,22.0,5.0,26.3,73.7,92.5,98.0,115714.0,162815.0,6.0,68.0,4.3,17.1,7.7, 9 10 11 12,Not Calculated,Not Calculated,19024.26,24054.48,577.3,588.3,11.6,24.0,37.7,26.6,2020
340491870260001,School,North Chicago Community High S,North Chicago SD 187,North Chicago,Lake,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,734,1.5,30.0,62.8,0.5,0.0,0.4,4.6,15.9,13.6,24.1,99.5,5.2,178.0,83.3,65.9,5.6,21.0,2.0,46.6,51.9,77.1,91.2,55116.0,111122.0,54.0,4.8,40.2,49.4,0.2, 9 10 11 12,Not Calculated,Not Calculated,11175.13,17880.24,412.3,400.5,83.9,12.3,3.2,0.6,2020
340492200260004,School,Barrington High School,Barrington CUSD 220,Barrington,Lake,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,2830,60.7,2.0,17.2,16.3,0.0,0.4,3.4,23.0,13.0,3.2,18.8,0.5,176.0,96.8,8.3,1.2,22.3,5.0,19.8,79.8,92.8,83.5,86154.0,132429.0,6.4,54.9,3.1,29.2,8.9, 9 10 11 12,Not Calculated,Not Calculated,12199.67,16950.13,571.5,577.3,15.1,21.0,38.7,25.1,2020
350500010260001,School,Leland High School,Leland CUSD 1,Leland,La Salle,UNIT,HIGH SCHOOL,Schoolwide Title I Program,63,88.9,0.0,13.4,0.0,0.0,0.0,0.0,19.0,17.5,0.0,41.3,0.0,176.0,90.5,13.0,3.1,9.1,4.1,54.3,43.5,90.5,93.5,47322.0,112362.0,27.5,79.2,0.0,20.8,0.0, 9 10 11 12,,,8792.64,18376.22,470.8,468.5,38.5,46.2,15.4,0.0,2020
350500020260001,School,Serena High School,Serena CUSD 2,Serena,La Salle,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",202,87.1,0.0,8.4,0.0,0.0,0.0,3.1,16.8,14.4,0.0,30.7,0.0,176.0,94.4,21.3,3.4,13.3,5.0,51.9,48.1,81.6,87.1,70205.0,92266.0,18.5,87.5,2.1,10.4,0.0, 9 10 11 12,Not Calculated,Not Calculated,10310.65,15804.31,455.6,432.4,63.4,26.8,9.8,0.0,2020
350500090260001,School,Earlville Jr/Sr High School,Earlville CUSD 9,Earlville,La Salle,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,127,85.0,0.0,13.4,0.0,0.0,0.0,0.0,21.3,18.1,0.0,36.2,0.0,176.0,92.9,11.0,2.5,12.1,5.0,51.2,48.8,86.1,98.6,47750.0,106142.0,25.8,90.4,0.0,9.6,0.0, 9 10 11 12,Not Calculated,Not Calculated,9241.6,17408.61,474.1,479.5,43.2,35.1,18.9,2.7,2020
350500400170001,School,Streator Twp High School,Streator Twp HSD 40,Streator,La Salle,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,818,69.3,4.6,18.6,0.0,0.0,0.0,6.6,19.8,15.2,3.7,44.7,1.3,176.0,89.2,37.1,4.7,17.3,5.0,22.8,75.4,95.9,67.7,70921.0,126606.0,34.8,61.8,5.9,21.3,0.7, 9 10 11 12,Not Calculated,Not Calculated,13213.53,13213.53,457.2,441.8,57.0,31.1,11.4,0.5,2020
350501200170001,School,La Salle-Peru Twp High School,La Salle-Peru Twp HSD 120,La Salle,La Salle,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1207,75.1,2.7,18.0,1.0,0.0,0.0,3.2,15.7,13.3,4.9,40.4,1.2,176.0,93.1,22.2,4.1,22.0,3.8,25.4,68.4,91.7,90.9,61263.0,98971.0,18.8,78.0,2.4,16.1,0.0, 9 10 11 12,Not Calculated,Not Calculated,13866.93,14605.6,474.4,453.2,49.6,35.1,14.2,1.1,2020
350501400170001,School,Ottawa Township High School,Ottawa Twp HSD 140,Ottawa,La Salle,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,1211,79.3,2.3,13.6,0.0,0.0,0.0,3.8,19.7,16.8,2.0,31.1,1.3,176.0,89.3,26.9,5.4,19.6,5.0,25.0,75.0,91.6,50.0,60888.0,105721.0,35.7,77.8,3.5,12.6,0.0, 9 10 11 12,Not Calculated,Not Calculated,10868.29,14347.77,479.7,460.8,48.3,33.1,16.7,1.9,2020
350501600170001,School,Seneca High School,Seneca Twp HSD 160,Seneca,La Salle,HIGH SCHOOL,HIGH SCHOOL,Targeted Assistance Title I Pr,398,88.4,0.0,9.0,0.0,0.0,0.0,0.0,18.1,12.1,0.0,34.9,0.0,176.0,94.5,9.5,1.8,13.9,2.5,30.7,69.3,91.7,92.0,86719.0,156320.0,16.7,76.5,2.0,17.6,0.0, 9 10 11 12,Not Calculated,Not Calculated,27738.91,27738.91,495.8,498.4,35.3,34.1,25.9,4.7,2020
350502800170001,School,Mendota Twp High School,Mendota Twp HSD 280,Mendota,La Salle,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,514,53.3,0.0,42.2,0.0,0.0,0.0,3.5,14.2,14.2,8.0,44.6,0.0,176.0,96.1,11.0,2.9,14.8,5.0,34.4,65.6,90.1,94.7,68411.0,110068.0,12.3,60.5,1.2,34.6,0.0, 9 10 11 12,Not Calculated,Not Calculated,11050.99,15496.49,468.9,476.8,43.9,31.8,17.4,6.8,2020
350590050260001,School,Henry-Senachwine High School,Henry-Senachwine CUSD 5,Henry,Marshall,UNIT,HIGH SCHOOL,Schoolwide Title I Program,139,96.4,0.0,0.0,0.0,0.0,0.0,0.0,14.4,14.4,0.0,39.6,0.0,176.0,92.0,11.5,3.6,12.2,5.0,63.8,36.2,87.2,78.3,51907.0,108956.0,20.3,97.8,1.1,1.1,0.0, 9 10 11 12,Not Calculated,Not Calculated,13544.64,16792.13,497.8,473.4,34.4,43.8,21.9,0.0,2020
350590070260001,School,Midland High School,Midland CUSD 7,Varna,Marshall,UNIT,HIGH SCHOOL,Schoolwide Title I Program,199,96.0,0.0,3.4,0.0,0.0,0.0,1.6,12.1,12.1,0.0,43.2,0.0,176.0,94.4,15.0,3.4,16.9,5.0,81.3,18.8,84.4,87.5,40781.0,86059.0,16.8,92.7,1.0,4.2,0.0, 9 10 11 12,Not Calculated,Not Calculated,8054.84,8780.56,509.8,479.6,37.3,39.2,23.5,0.0,2020
350785350260002,School,Putnam County High School,Putnam County CUSD 535,Granville,Putnam,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",267,86.1,0.0,12.4,0.0,0.0,0.0,0.0,17.6,16.1,2.7,32.2,0.0,176.0,89.7,20.9,4.3,17.1,5.0,69.7,30.3,87.1,80.4,50546.0,88301.0,33.9,81.0,2.4,15.1,0.8, 9 10 11 12,Not Calculated,Not Calculated,6617.25,8642.32,502.6,493.3,33.3,44.4,18.5,3.7,2020
390550010260001,School,Argenta-Oreana High School,Argenta-Oreana CUSD 1,Argenta,Macon,UNIT,HIGH SCHOOL,Schoolwide Title I Program,262,85.9,3.8,4.5,1.4,0.0,0.0,6.1,8.8,8.8,0.0,46.6,0.0,176.0,89.6,30.7,4.4,17.2,5.0,65.0,35.0,81.4,83.5,49090.0,107080.0,33.4,84.4,2.2,3.7,0.0, 9 10 11 12,Not Calculated,Not Calculated,6973.24,10602.51,468.6,439.5,60.0,30.8,7.7,1.5,2020
390550020260001,School,Maroa-Forsyth Senior High Sch,Maroa Forsyth CUSD 2,Maroa,Macon,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,354,82.2,3.7,2.1,8.2,0.0,0.0,2.8,9.6,6.8,3.1,23.7,0.9,176.0,93.9,21.0,2.8,16.5,5.0,55.4,44.6,80.3,94.6,53467.0,107653.0,17.3,84.9,5.7,1.9,4.7, 9 10 11 12,Not Calculated,Not Calculated,5991.98,10109.46,502.7,473.7,46.1,28.1,21.3,4.5,2020
390550030260001,School,Mt Zion High School,Mt Zion CUSD 3,Mount Zion,Macon,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",746,92.0,1.3,2.7,1.3,0.0,0.0,2.5,8.7,8.7,0.7,21.4,1.4,176.0,96.9,3.1,2.6,22.1,5.0,41.0,59.0,93.4,76.6,59785.0,116889.0,5.7,90.9,1.9,1.9,1.1, 9 10 11 12,Not Calculated,Not Calculated,5614.71,9522.96,520.9,518.5,25.9,31.8,31.2,11.2,2020
390550090260001,School,Sangamon Valley High School,Sangamon Valley CUSD 9,Niantic,Macon,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",199,94.5,0.0,0.0,0.0,0.0,0.0,2.4,20.1,13.6,0.0,40.2,1.5,176.0,95.5,3.9,2.6,13.0,5.0,69.3,30.7,94.1,74.6,55087.0,87176.0,10.8,94.9,0.9,0.9,0.9, 9 10 11 12,Not Calculated,Not Calculated,10659.0,13090.0,449.2,438.0,57.4,36.1,4.9,1.6,2020
390550110260001,School,Warrensburg-Latham High School,Warrensburg-Latham CUSD 11,Warrensburg,Macon,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",317,89.3,2.9,3.2,1.6,0.0,0.0,4.7,9.1,7.3,1.5,34.1,0.0,176.0,95.8,12.6,3.5,18.5,5.0,46.5,53.5,87.5,95.5,57516.0,91353.0,9.9,90.6,2.6,1.7,1.7, 9 10 11 12,Not Calculated,Not Calculated,6972.0,11139.0,513.0,457.6,43.0,40.5,13.9,2.5,2020
390550150260001,School,Meridian High School,Meridian CUSD 15,Macon,Macon,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",286,93.7,0.0,1.9,0.0,0.0,0.0,3.5,8.7,7.3,0.0,26.9,1.2,176.0,91.9,7.0,2.6,13.6,5.0,56.1,43.9,89.3,89.9,51714.0,95429.0,31.9,88.9,3.4,0.9,0.0, 9 10 11 12,Not Calculated,Not Calculated,8887.1,9764.25,488.7,466.6,47.1,30.0,20.0,2.9,2020
390550610250036,School,Eisenhower High School,Decatur SD 61,Decatur,Macon,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",1051,36.2,48.0,3.3,0.9,0.0,0.2,11.7,16.2,14.7,2.0,66.8,1.2,177.0,63.7,84.5,3.7,11.5,5.0,59.2,40.8,81.1,100.0,52652.0,100644.0,76.9,37.1,45.8,4.1,0.9, 9 10 11 12,Not Calculated,Not Calculated,9973.98,13266.97,425.2,402.6,78.2,17.9,3.4,0.6,2020
390550610250038,School,MacArthur High School,Decatur SD 61,Decatur,Macon,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",1154,35.1,45.4,5.9,0.9,0.0,0.2,12.8,16.1,14.8,2.1,63.3,1.0,177.0,70.6,83.0,2.2,22.6,5.0,59.2,40.8,75.8,100.0,52652.0,100644.0,73.8,37.1,45.8,4.1,0.9, 9 10 11 12,Not Calculated,Not Calculated,9509.21,12802.2,435.0,411.3,74.5,18.9,6.6,0.0,2020
390740050260001,School,Bement High School,Bement CUSD 5,Bement,Piatt,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",87,87.4,0.0,0.0,0.0,0.0,0.0,3.7,13.8,13.8,0.0,39.1,0.0,176.0,90.8,5.5,5.6,10.2,4.7,70.9,29.1,81.1,75.6,41462.0,114602.0,33.0,84.8,2.2,0.0,0.0, 9 10 11 12,Not Calculated,Not Calculated,8734.4,16655.98,451.3,445.7,56.5,34.8,8.7,0.0,2020
390740250260001,School,Monticello High School,Monticello CUSD 25,Monticello,Piatt,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",494,92.9,3.0,1.3,1.2,0.0,0.0,2.2,14.0,10.3,0.0,22.7,1.1,176.0,93.2,1.4,0.6,18.2,3.2,47.3,52.7,91.9,89.9,53127.0,118642.0,20.8,90.7,3.7,0.5,0.5, 9 10 11 12,Not Calculated,Not Calculated,8617.0,10629.0,531.0,508.5,21.7,46.7,28.3,3.3,2020
390740570260001,School,Deland-Weldon High School,Deland-Weldon CUSD 57,De Land,Piatt,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",53,96.2,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.0,47.2,0.0,177.0,88.7,18.2,6.4,11.5,5.0,65.5,34.5,92.9,60.7,43618.0,92354.0,32.1,92.6,3.7,0.0,0.0, 9 10 11 12,,,12097.65,19330.65,455.4,414.6,76.9,23.1,0.0,0.0,2020
390741000260001,School,Cerro Gordo Jr and Sr High Sch,Cerro Gordo CUSD 100,Cerro Gordo,Piatt,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",196,94.9,0.0,0.0,0.0,0.0,0.0,2.9,8.7,8.7,0.0,37.2,0.0,176.0,92.5,6.3,1.4,13.6,5.0,54.1,40.5,85.0,73.0,47733.0,116389.0,20.2,100.0,0.0,0.0,0.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,7179.67,11050.65,487.6,489.7,23.5,52.9,20.6,2.9,2020
400070400260001,School,Calhoun High School,Calhoun CUSD 40,Hardin,Calhoun,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",142,96.5,0.0,0.0,0.0,0.0,0.0,2.9,23.2,23.2,0.0,35.9,0.0,177.0,96.2,6.8,4.0,15.2,5.0,57.8,38.2,80.0,98.5,41512.0,76561.0,6.8,93.3,0.0,2.2,1.1, 9 10 11 12,Not Calculated,Not Calculated,9940.36,12359.21,474.6,478.9,42.9,35.7,17.9,3.6,2020
400070420260001,School,Brussels High School,Brussels CUSD 42,Brussels,Calhoun,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",69,97.1,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,0.0,30.4,0.0,176.0,97.8,4.2,0.0,10.0,5.0,81.1,6.8,80.0,52.7,43055.0,77763.0,2.8,93.8,0.0,0.0,0.0, 7 8 9 10 11 12,,,6443.77,26129.81,475.0,486.7,41.7,33.3,25.0,0.0,2020
400310010260003,School,Carrollton High School,Carrollton CUSD 1,Carrollton,Greene,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,194,95.9,0.0,2.9,0.0,0.0,0.0,2.7,16.0,14.4,0.0,50.0,9.0,177.0,90.8,37.0,5.0,16.9,5.0,64.8,35.2,91.3,73.8,42624.0,98142.0,33.0,91.0,0.0,5.0,0.0, 9 10 11 12,Not Calculated,Not Calculated,8303.5,10773.17,455.9,470.2,47.1,27.5,23.5,2.0,2020
400310030260001,School,North Greene Jr/Sr High Sch,North Greene CUSD 3,White Hall,Greene,UNIT,HIGH SCHOOL,Schoolwide Title I Program,351,96.6,0.0,0.0,0.0,0.0,0.0,2.9,29.1,26.2,0.0,61.0,10.0,176.0,93.9,20.3,6.2,13.7,4.9,77.8,18.0,74.4,56.1,40595.0,76194.0,19.9,93.3,0.0,1.0,0.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,7836.86,12109.41,431.0,425.8,71.0,24.2,4.8,0.0,2020
400310100260001,School,Greenfield High School,Greenfield CUSD 10,Greenfield,Greene,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",132,97.7,0.0,0.0,0.0,0.0,0.0,0.0,14.4,11.4,0.0,36.4,0.0,176.0,96.2,7.4,2.3,14.6,5.0,68.1,30.6,94.1,70.0,50615.0,90719.0,10.2,100.0,0.0,0.0,0.0, 9 10 11 12,Not Calculated,Not Calculated,6187.79,10940.21,470.5,468.9,40.5,40.5,18.9,0.0,2020
400421000260001,School,Jersey Comm High School,Jersey CUSD 100,Jerseyville,Jersey,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",978,95.2,0.5,2.1,0.5,0.0,0.0,1.7,12.2,9.9,0.0,33.8,2.2,178.0,97.0,5.0,1.9,19.6,3.0,44.8,54.5,88.3,75.0,59274.0,101262.0,8.0,94.2,0.9,1.5,0.0, 8 9 10 11 12,Not Calculated,Not Calculated,6786.53,10024.42,492.4,483.5,42.2,32.4,20.5,4.9,2020
400560010260002,School,Carlinville High School,Carlinville CUSD 1,Carlinville,Macoupin,UNIT,HIGH SCHOOL,Schoolwide Title I Program,417,94.2,0.8,2.6,0.9,0.0,0.0,3.9,25.7,18.9,0.0,43.6,3.8,176.0,90.1,22.7,4.5,20.5,3.0,49.4,49.5,89.6,86.7,59580.0,98516.0,28.1,89.4,1.1,3.7,0.0, 9 10 11 12,Not Calculated,Not Calculated,7860.39,10466.23,517.0,500.8,32.6,34.8,27.2,5.4,2020
400560020260004,School,Northwestern High School,Northwestern CUSD 2,Palmyra,Macoupin,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",93,98.9,0.0,0.0,0.0,0.0,0.0,0.0,26.9,26.9,0.0,59.1,4.4,176.0,93.1,3.2,3.1,7.5,5.0,74.0,21.9,84.6,48.1,43345.0,82512.0,24.7,98.5,0.0,0.0,0.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,10840.88,17038.76,440.0,428.1,66.7,33.3,0.0,0.0,2020
400560050260001,School,Mt Olive High School,Mount Olive CUSD 5,Mount Olive,Macoupin,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",125,99.2,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,0.0,53.6,0.0,176.0,94.5,1.5,0.0,11.0,5.0,45.4,52.2,84.4,80.5,55793.0,85908.0,14.6,99.0,1.0,0.0,0.0, 9 10 11 12,Not Calculated,Not Calculated,6836.03,12648.81,491.4,453.0,51.4,27.0,21.6,0.0,2020
400560060260001,School,Staunton High School,Staunton CUSD 6,Staunton,Macoupin,UNIT,HIGH SCHOOL,Schoolwide Title I Program,380,94.5,0.0,2.2,0.0,0.0,0.0,2.8,17.1,13.7,0.0,37.4,3.1,176.0,94.9,10.7,1.1,20.2,5.0,60.8,39.2,89.3,86.2,59879.0,90697.0,16.1,93.1,0.8,3.7,0.0, 9 10 11 12,Not Calculated,Not Calculated,5378.05,8787.47,479.0,475.3,37.0,39.5,22.2,1.2,2020
400560070260003,School,Gillespie High School,Gillespie CUSD 7,Gillespie,Macoupin,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",357,96.9,0.0,1.2,0.0,0.0,0.0,2.3,19.6,18.5,0.0,54.6,5.0,176.0,94.2,26.2,3.9,17.8,5.0,45.8,54.2,98.1,81.6,61477.0,89598.0,19.3,96.4,0.4,0.4,0.0, 9 10 11 12,Not Calculated,Not Calculated,12075.86,13699.54,489.3,495.6,38.7,33.3,20.0,8.0,2020
400560080260001,School,Bunker Hill High School,Bunker Hill CUSD 8,Bunker Hill,Macoupin,UNIT,HIGH SCHOOL,Schoolwide Title I Program,219,92.7,0.0,1.9,0.0,0.0,0.0,4.0,15.5,15.5,0.0,43.4,3.0,176.0,95.0,11.5,2.3,14.9,5.0,44.0,56.0,88.9,71.7,55687.0,90657.0,15.0,87.1,1.7,1.7,0.0, 8 9 10 11 12,Not Calculated,Not Calculated,5992.66,9690.73,470.4,437.6,54.9,29.4,15.7,0.0,2020
400560090260001,School,Southwestern High School,Southwestern CUSD 9,Piasa,Macoupin,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",410,95.6,0.9,1.3,0.0,0.0,0.0,1.4,12.7,12.7,0.0,36.6,2.0,176.0,93.5,16.9,5.7,19.0,5.0,53.0,44.6,85.9,47.3,58398.0,104070.0,17.3,94.6,2.2,1.6,0.0, 9 10 11 12,Not Calculated,Not Calculated,6828.14,12564.9,472.4,465.4,45.3,32.1,20.8,1.9,2020
400560340260001,School,North Mac High School,North Mac CUSD 34,Virden,Macoupin,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",376,93.6,1.2,1.9,0.0,0.0,0.0,2.9,19.9,15.7,0.0,38.6,2.9,176.0,91.9,22.5,5.1,20.1,5.0,47.3,52.7,89.5,72.9,51835.0,96546.0,24.1,92.3,1.4,2.7,0.0, 9 10 11 12,Not Calculated,Not Calculated,5374.0,11808.36,481.4,448.3,58.0,26.1,14.5,1.4,2020
410570010260001,School,Roxana Sr High School,Roxana CUSD 1,Roxana,Madison,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",525,89.5,3.6,2.9,0.0,0.0,0.0,3.2,13.5,9.0,0.0,49.0,2.1,176.0,88.3,25.5,4.4,20.1,5.0,39.4,60.4,92.8,79.8,73340.0,132931.0,39.2,85.7,5.4,3.6,0.0, 9 10 11 12,Not Calculated,Not Calculated,11368.36,13702.5,454.1,448.1,51.4,36.0,12.6,0.0,2020
410570020260001,School,Triad High School,Triad CUSD 2,Troy,Madison,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",1185,93.0,1.4,2.1,0.6,0.0,0.0,2.8,13.7,13.7,0.0,19.2,0.6,176.0,94.6,0.8,1.3,20.4,3.0,47.3,52.7,92.5,62.3,60148.0,104102.0,17.5,88.9,3.0,2.7,1.2, 9 10 11 12,Not Calculated,Not Calculated,7273.01,10097.71,508.5,519.0,26.4,29.9,37.7,6.0,2020
410570050260001,School,Highland High School,Highland CUSD 5,Highland,Madison,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",891,95.8,1.0,1.0,1.5,0.0,0.6,0.7,18.7,15.3,0.7,27.2,2.2,176.0,95.4,7.2,1.9,21.5,3.0,45.4,54.1,92.7,80.6,56116.0,99812.0,10.5,95.3,1.6,0.5,0.7, 9 10 11 12,Not Calculated,Not Calculated,6186.32,9512.05,506.5,515.2,23.9,36.6,35.6,3.9,2020
410570070260001,School,Edwardsville High School,Edwardsville CUSD 7,Edwardsville,Madison,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",2304,81.1,6.5,4.5,2.5,0.0,0.5,4.9,14.0,9.9,0.8,14.5,0.2,176.0,93.2,15.0,2.6,22.5,2.5,47.9,52.0,92.8,65.6,56238.0,87149.0,21.3,72.4,13.5,5.1,1.5, 9 10 11 12,Not Calculated,Not Calculated,7591.09,9822.83,526.4,522.1,23.3,35.8,31.4,9.4,2020
410570080260001,School,Civic Memorial High School,Bethalto CUSD 8,Bethalto,Madison,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",745,91.8,1.7,2.1,0.0,0.0,0.0,3.5,17.0,12.6,0.6,37.9,1.7,176.0,86.8,39.8,2.2,17.4,3.0,50.6,49.4,89.1,92.9,60295.0,104582.0,50.5,87.5,6.3,1.3,0.3, 9 10 11 12,Not Calculated,Not Calculated,7895.52,10206.6,463.6,446.2,52.6,30.6,16.8,0.0,2020
410570090260001,School,Granite City High School,Granite City CUSD 9,Granite City,Madison,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",1808,66.6,15.6,11.2,0.8,0.0,0.6,5.0,19.0,17.0,2.5,55.3,3.3,176.0,76.3,80.3,4.7,20.2,5.0,51.8,46.7,94.9,85.5,68242.0,113427.0,69.6,64.6,18.2,9.7,0.1, 9 10 11 12,Not Calculated,Not Calculated,11952.05,12565.92,454.1,432.7,64.4,25.4,8.7,1.5,2020
410570100260001,School,Collinsville High School,Collinsville CUSD 10,Collinsville,Madison,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",1882,59.3,12.5,23.7,0.5,0.0,0.3,3.7,18.3,16.0,7.2,48.2,3.8,176.0,91.1,37.7,2.6,20.3,4.0,53.1,46.1,91.0,65.8,61279.0,103753.0,28.3,52.9,17.6,24.7,0.4, 9 10 11 12,Not Calculated,Not Calculated,5530.28,11208.9,468.7,458.0,50.0,33.5,14.4,2.1,2020
410570110260001,School,Alton High School,Alton CUSD 11,Alton,Madison,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1935,59.1,26.3,3.2,0.8,0.0,0.0,10.7,19.4,15.2,0.6,45.5,0.8,176.0,82.2,47.9,5.9,25.5,2.7,56.6,41.7,88.8,100.0,55577.0,97152.0,43.2,48.2,35.2,4.0,0.2,PK 9 10 11 12,Not Calculated,Not Calculated,7754.69,10625.54,468.0,450.9,58.0,21.4,16.8,3.8,2020
410570120260001,School,Madison Senior High School,Madison CUSD 12,Madison,Madison,UNIT,HIGH SCHOOL,Schoolwide Title I Program,149,3.0,91.9,2.8,0.0,0.0,0.0,2.2,22.1,22.1,0.0,100.0,11.4,176.0,73.7,57.1,5.1,12.4,3.5,56.0,44.0,73.9,86.6,49498.0,107488.0,67.4,7.1,89.3,1.8,0.0, 9 10 11 12,Not Calculated,Not Calculated,8624.55,15595.79,392.3,369.2,88.5,11.5,0.0,0.0,2020
410570140160001,School,East Alton-Wood River High Sch,East Alton-Wood River CHSD 14,Wood River,Madison,HIGH SCHOOL,HIGH SCHOOL,Schoolwide Title I Program,570,84.7,6.5,3.5,0.0,0.0,0.0,5.1,26.1,21.6,0.0,60.4,10.4,177.0,93.2,13.8,3.9,20.9,5.0,58.2,38.8,97.0,99.8,60031.0,101114.0,18.7,76.3,14.8,3.7,0.0, 9 10 11 12,Not Calculated,Not Calculated,9707.3,12403.57,447.0,426.3,62.9,29.4,7.0,0.7,2020
440630120260002,School,Johnsburg High School,Johnsburg CUSD 12,Johnsburg,McHenry,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,580,90.0,0.8,7.4,0.7,0.0,0.0,2.6,19.7,12.8,3.1,24.3,0.8,176.0,96.2,9.5,2.5,20.0,5.0,36.0,63.2,87.6,92.3,63236.0,108855.0,8.8,83.0,0.7,13.5,0.0, 9 10 11 12,Not Calculated,Not Calculated,9110.01,14323.22,501.9,490.7,28.5,44.5,24.8,2.2,2020
440630190240002,School,Alden-Hebron High School,Alden Hebron SD 19,Hebron,McHenry,UNIT,HIGH SCHOOL,Targeted Assistance Title I Pr,100,74.0,0.0,24.0,0.0,0.0,0.0,0.0,18.0,18.0,11.7,37.0,0.0,176.0,95.6,16.2,4.8,11.5,5.0,55.2,44.8,75.9,92.2,52458.0,88469.0,12.4,65.6,1.6,32.8,0.0, 9 10 11 12,Not Calculated,Not Calculated,10236.0,16151.0,494.4,476.9,37.5,31.3,25.0,6.3,2020
