School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Southborough - Margaret A Neary,02760020,      60,20.8,        269,48.0,52.0,4.8,3.4,14.5,02760000,1.5,18.6,4.8,68.0,0.0,0.0,7.1,Southborough,"          $24,430,598.93","           1,267.2","              $19,279.20","          $26,102,099.49","           1,289.3","              $20,245.17",2019
Southborough - Mary E Finn School,02760008,      70,16.8,        373,42.1,57.9,7.2,15.0,23.3,02760000,2.7,23.1,6.2,63.8,0.8,0.5,3.0,Southborough,"          $24,430,598.93","           1,267.2","              $19,279.20","          $26,102,099.49","           1,289.3","              $20,245.17",2019
Southborough - P Brent Trottier,02760305,     315,13.4,        414,47.6,52.4,7.3,3.1,14.5,02760000,0.7,17.4,7.5,68.8,0.0,0.0,5.6,Southborough,"          $24,430,598.93","           1,267.2","              $19,279.20","          $26,102,099.49","           1,289.3","              $20,245.17",2019
Southbridge - Charlton Street,02770005,     144,17.1,        274,48.9,51.1,74.8,21.2,22.3,02770000,3.3,0.7,59.5,34.7,0.4,0.0,1.5,Southbridge,"          $35,440,866.18","           2,005.1","              $17,675.36","          $40,912,195.03","           2,367.9","              $17,277.84",2019
Southbridge - Eastford Road,02770010,      86,19.3,        391,49.1,50.9,74.4,5.9,21.0,02770000,1.3,2.3,63.4,30.4,0.3,0.3,2.1,Southbridge,"          $35,440,866.18","           2,005.1","              $17,675.36","          $40,912,195.03","           2,367.9","              $17,277.84",2019
Southbridge - Southbridge Academy,02770525,      59,7.9,         40,32.5,67.5,92.5,15.0,82.5,02770000,0.0,0.0,55.0,37.5,0.0,0.0,7.5,Southbridge,"          $35,440,866.18","           2,005.1","              $17,675.36","          $40,912,195.03","           2,367.9","              $17,277.84",2019
Southbridge - Southbridge High School,02770515,     164,19.0,        457,46.6,53.4,68.5,19.0,17.1,02770000,1.5,1.3,65.0,30.6,0.2,0.2,1.1,Southbridge,"          $35,440,866.18","           2,005.1","              $17,675.36","          $40,912,195.03","           2,367.9","              $17,277.84",2019
Southbridge - Southbridge Middle School,02770315,     218,20.7,        499,49.3,50.7,69.7,21.8,18.6,02770000,2.4,2.2,55.5,37.1,0.2,0.0,2.6,Southbridge,"          $35,440,866.18","           2,005.1","              $17,675.36","          $40,912,195.03","           2,367.9","              $17,277.84",2019
Southbridge - West Street,02770020,     179,16.4,        312,48.7,51.3,74.0,20.8,17.6,02770000,0.6,0.6,62.8,34.3,0.0,0.0,1.6,Southbridge,"          $35,440,866.18","           2,005.1","              $17,675.36","          $40,912,195.03","           2,367.9","              $17,277.84",2019
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,08720605,     807,15.5,"      1,445",50.9,49.0,35.9,2.4,13.5,08720000,34.6,1.5,12.5,45.1,0.0,0.0,6.2,Southeastern Regional Vocational Technical,"          $31,180,922.00","           1,495.3","              $20,852.62","          $31,195,212.00","           1,497.3","              $20,834.31",2019
Southern Berkshire - Mt Everett Regional,07650505,     271,11.4,        349,50.7,48.7,32.1,1.2,21.8,07650000,1.7,0.0,7.5,84.8,0.9,0.0,5.2,Southern Berkshire,"          $17,061,182.34",             677.8,"              $25,171.41","          $18,124,293.37",             794.3,"              $22,817.94",2019
Southern Berkshire - New Marlborough Central,07650018,      68,11.8,         74,46.0,54.1,21.6,0.0,8.1,07650000,0.0,0.0,10.8,81.1,2.7,0.0,5.4,Southern Berkshire,"          $17,061,182.34",             677.8,"              $25,171.41","          $18,124,293.37",             794.3,"              $22,817.94",2019
Southern Berkshire - South Egremont,07650030,      11,9.0,          9,66.7,33.3,0.0,0.0,0.0,07650000,0.0,11.1,11.1,77.8,0.0,0.0,0.0,Southern Berkshire,"          $17,061,182.34",             677.8,"              $25,171.41","          $18,124,293.37",             794.3,"              $22,817.94",2019
Southern Berkshire - Undermountain,07650035,     170,15.8,        247,47.0,53.0,39.3,4.9,15.0,07650000,1.2,0.0,10.5,84.6,0.4,0.0,3.2,Southern Berkshire,"          $17,061,182.34",             677.8,"              $25,171.41","          $18,124,293.37",             794.3,"              $22,817.94",2019
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,08760605,     986,14.0,"      1,152",41.8,58.3,23.6,0.4,12.8,08760000,0.9,0.5,10.8,86.5,0.3,0.0,1.1,Southern Worcester County Regional Vocational Technical,"          $21,599,723.00","           1,106.2","              $19,526.06","          $21,791,057.00","           1,136.8","              $19,168.77",2019
Southwick-Tolland-Granville Regional School District - Powder Mill School,07660315,     198,21.8,        473,49.9,50.1,29.8,4.7,16.5,07660000,2.5,0.9,4.7,88.8,0.2,0.0,3.0,Southwick-Tolland-Granville Regional School District,"          $22,403,743.97","           1,518.2","              $14,756.78","          $24,586,615.97","           1,620.3","              $15,174.11",2019
Southwick-Tolland-Granville Regional School District - Southwick Regional School,07660505,     407,13.5,        678,50.4,49.6,20.2,0.9,16.2,07660000,1.5,1.0,3.8,92.0,0.3,0.0,1.3,Southwick-Tolland-Granville Regional School District,"          $22,403,743.97","           1,518.2","              $14,756.78","          $24,586,615.97","           1,620.3","              $15,174.11",2019
Southwick-Tolland-Granville Regional School District - Woodland School,07660010,     175,16.2,        351,46.7,53.3,29.1,5.7,18.8,07660000,2.0,0.9,5.7,88.3,0.9,0.0,2.3,Southwick-Tolland-Granville Regional School District,"          $22,403,743.97","           1,518.2","              $14,756.78","          $24,586,615.97","           1,620.3","              $15,174.11",2019
Spencer-E Brookfield - David Prouty High,07670505,     246,13.2,        280,47.5,52.5,38.6,3.9,20.0,07670000,3.9,2.9,15.0,75.7,0.7,0.0,1.8,Spencer-E Brookfield,"          $22,240,186.00","           1,407.7","              $15,798.95","          $27,583,454.00","           1,695.5","              $16,268.63",2019
Spencer-E Brookfield - East Brookfield Elementary,07670008,      65,18.8,        256,48.1,52.0,32.0,2.3,26.2,07670000,1.6,0.0,9.0,84.0,0.4,0.0,5.1,Spencer-E Brookfield,"          $22,240,186.00","           1,407.7","              $15,798.95","          $27,583,454.00","           1,695.5","              $16,268.63",2019
Spencer-E Brookfield - Knox Trail Middle School,07670415,     188,18.2,        458,45.6,54.4,42.6,2.6,21.0,07670000,2.8,1.5,13.1,78.2,0.2,0.0,4.2,Spencer-E Brookfield,"          $22,240,186.00","           1,407.7","              $15,798.95","          $27,583,454.00","           1,695.5","              $16,268.63",2019
Spencer-E Brookfield - Wire Village School,07670040,      92,19.4,        446,46.4,53.4,41.9,6.5,21.5,07670000,3.1,0.2,18.2,74.2,0.0,0.0,4.3,Spencer-E Brookfield,"          $22,240,186.00","           1,407.7","              $15,798.95","          $27,583,454.00","           1,695.5","              $16,268.63",2019
Springfield - Alfred G. Zanetti Montessori Magnet School,02810095,     228,17.6,        427,56.2,43.8,38.6,4.7,8.9,02810000,21.6,0.0,53.4,20.6,0.2,0.0,4.2,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Alice B Beal Elementary,02810175,     168,20.1,        263,51.7,48.3,78.0,17.1,13.7,02810000,18.3,12.6,58.2,8.4,0.0,0.0,2.7,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Arthur T Talmadge,02810165,     180,16.8,        242,45.0,55.0,83.1,7.0,28.5,02810000,24.8,0.8,58.3,12.4,0.0,0.0,3.7,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Balliet Middle School,02810360,      44,7.3,         45,24.4,75.6,93.3,13.3,37.8,02810000,28.9,0.0,51.1,20.0,0.0,0.0,0.0,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Brightwood,02810025,     187,21.9,        377,49.1,50.9,92.8,24.7,26.8,02810000,16.7,0.0,79.3,3.2,0.0,0.0,0.8,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Chestnut Academy,02810365,     171,15.6,        349,44.1,55.9,94.3,21.5,29.8,02810000,9.7,0.3,87.4,2.6,0.0,0.0,0.0,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Chestnut Accelerated Middle School (Talented and Gifted),02810367,     153,17.6,        313,51.8,48.2,70.6,5.8,17.6,02810000,20.8,4.2,62.0,11.5,0.0,0.0,1.6,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Conservatory of the Arts,02810475,     211,11.9,        324,70.4,29.6,79.9,10.8,21.6,02810000,13.9,0.0,71.0,12.7,0.3,0.0,2.2,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Daniel B Brunton,02810035,     230,22.8,        438,52.1,48.0,80.8,12.6,19.2,02810000,21.0,0.5,59.4,15.5,0.5,0.2,3.0,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Early Childhood Education Center,02810001,      23,8.7,        192,41.2,58.9,82.8,19.8,63.0,02810000,20.3,4.2,62.5,10.4,0.5,0.0,2.1,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Edward P. Boland School,02810010,     398,16.3,        725,40.1,59.9,85.8,27.2,38.6,02810000,9.1,1.7,79.9,6.9,0.1,0.0,2.3,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Elias Brookings,02810030,     201,17.5,        330,46.7,53.3,88.2,19.1,36.4,02810000,18.5,0.6,73.6,4.9,0.6,0.0,1.8,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Forest Park Middle,02810325,     427,14.0,        741,46.3,53.7,84.1,18.8,26.2,02810000,20.4,6.3,65.2,6.3,0.0,0.0,1.8,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Frank H Freedman,02810075,     168,20.7,        283,48.4,51.6,76.3,8.8,20.9,02810000,21.2,2.5,62.9,9.5,0.7,0.0,3.2,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Frederick Harris,02810080,     354,20.6,        651,49.2,50.8,73.7,12.8,25.8,02810000,18.4,3.2,55.5,17.4,0.5,0.0,5.1,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Gateway to College at Holyoke Community College,02810575,       3,12.3,         32,81.3,18.8,81.3,12.5,15.6,02810000,9.4,3.1,81.3,6.3,0.0,0.0,0.0,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Gateway to College at Springfield Technical Community College,02810580,       3,6.3,         14,64.3,35.7,78.6,0.0,14.3,02810000,14.3,0.0,50.0,35.7,0.0,0.0,0.0,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - German Gerena Community School,02810195,     446,16.9,        692,49.6,50.4,85.8,20.5,24.1,02810000,14.5,0.9,77.0,5.6,0.4,0.0,1.6,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Glenwood,02810065,     180,18.9,        261,45.2,54.8,79.3,15.3,24.5,02810000,8.1,2.3,76.6,11.9,0.0,0.0,1.2,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Glickman Elementary,02810068,     226,18.8,        328,43.6,56.4,79.9,18.6,40.2,02810000,17.7,2.4,62.5,13.4,0.6,0.0,3.4,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - High School Of Commerce,02810510,     583,16.8,"      1,090",49.0,50.9,81.5,21.5,23.4,02810000,19.2,1.5,70.6,7.1,0.3,0.2,1.2,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Hiram L Dorman,02810050,     181,19.4,        265,50.2,49.8,84.5,17.4,24.9,02810000,17.0,2.3,66.8,10.6,0.0,0.8,2.6,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Homer Street,02810085,     245,19.3,        404,45.5,54.5,87.6,17.3,19.8,02810000,24.8,0.7,67.1,4.7,0.0,0.0,2.7,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Impact Prep at Chestnut,02810366,     452,15.5,        408,47.3,52.7,91.9,22.8,26.2,02810000,11.8,0.0,83.3,4.2,0.3,0.0,0.5,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Indian Orchard Elementary,02810100,     340,20.3,        640,46.3,53.8,84.1,15.0,26.1,02810000,19.4,0.6,65.2,11.7,0.2,0.0,3.0,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - John F Kennedy Middle,02810328,     294,16.6,        505,46.3,53.7,84.0,15.6,26.9,02810000,19.2,0.6,68.5,9.7,0.0,0.0,2.0,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - John J Duggan Middle,02810320,     654,11.9,        797,47.7,52.3,72.7,9.0,20.5,02810000,27.2,1.9,56.3,13.1,0.3,0.0,1.3,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Kensington International School,02810110,     155,20.7,        292,51.7,48.3,90.8,21.6,19.2,02810000,14.7,1.0,71.9,9.9,0.3,0.0,2.1,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Liberty,02810115,     168,21.2,        278,51.8,48.2,78.4,20.9,19.1,02810000,12.6,2.2,74.8,9.4,0.4,0.0,0.7,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Liberty Preparatory Academy,02810560,      21,4.3,         19,5.3,94.7,79.0,5.3,10.5,02810000,5.3,0.0,21.1,57.9,0.0,0.0,15.8,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Lincoln,02810120,     227,23.3,        409,53.1,46.9,89.2,30.6,14.2,02810000,10.3,0.2,83.6,3.7,0.0,0.0,2.2,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - M Marcus Kiley Middle,02810330,     435,17.6,        768,45.4,54.6,82.3,15.2,26.0,02810000,21.0,2.1,64.6,9.9,0.1,0.0,2.3,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Margaret C Ells,02810060,      27,9.6,        260,45.4,54.6,71.9,15.8,54.2,02810000,21.2,1.5,60.4,11.2,0.8,0.4,4.6,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Mary A. Dryden Veterans Memorial School,02810125,     176,21.2,        342,48.3,51.5,69.0,10.8,19.3,02810000,18.1,7.6,52.9,17.3,0.3,0.0,3.8,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Mary M Lynch,02810140,     165,19.4,        250,53.2,46.8,84.0,6.4,14.8,02810000,19.6,1.2,69.2,8.8,0.0,0.0,1.2,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Mary M Walsh,02810155,     210,16.3,        269,50.2,49.8,85.5,16.0,23.1,02810000,18.6,0.0,67.7,11.5,0.4,0.0,1.9,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Mary O Pottenger,02810145,     231,24.8,        491,51.3,48.7,77.8,15.7,18.5,02810000,10.2,2.0,75.6,10.0,0.4,0.0,1.8,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Milton Bradley School,02810023,     366,15.8,        527,45.7,54.3,93.2,24.5,28.1,02810000,16.5,0.2,77.6,4.0,0.0,0.0,1.7,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Rebecca M Johnson,02810055,     446,19.1,        774,46.6,53.4,87.7,17.4,30.8,02810000,26.7,0.0,65.6,5.2,0.3,0.0,2.2,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Rise Academy at Van Sickle,02810480,      66,19.5,        318,45.9,54.1,82.1,17.6,22.0,02810000,17.0,0.3,73.6,6.0,0.0,0.0,3.1,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Roger L. Putnam Vocational Technical Academy,02810620,     872,13.6,"      1,382",54.1,45.9,71.4,10.2,15.2,02810000,18.9,1.7,70.3,8.5,0.0,0.0,0.7,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - STEM Middle Academy,02810350,     142,16.7,        281,43.1,56.9,77.2,7.5,12.8,02810000,17.4,2.9,66.2,11.4,0.0,0.0,2.1,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Samuel Bowles,02810020,     197,20.0,        313,49.5,50.5,72.8,18.2,19.8,02810000,13.7,0.6,74.1,10.9,0.0,0.0,0.6,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - South End Middle School,02810355,     141,14.0,        228,48.3,51.8,93.0,19.3,19.7,02810000,13.6,0.0,84.7,1.8,0.0,0.0,0.0,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Springfield Central High,02810500,     986,16.6,"      1,994",47.0,53.0,69.1,14.7,16.5,02810000,23.5,4.7,58.5,11.8,0.1,0.1,1.4,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Springfield High School,02810570,     182,13.6,        264,41.7,58.3,87.1,11.0,33.3,02810000,20.1,0.0,65.9,12.5,0.4,0.0,1.1,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Springfield High School of Science and Technology,02810530,     720,15.5,"      1,243",44.8,55.2,80.1,17.5,21.2,02810000,17.6,1.8,70.8,8.5,0.2,0.2,1.1,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Springfield International Academy at Johnson,02810215,      28,15.4,         28,53.6,46.4,92.9,85.7,7.1,02810000,35.7,3.6,50.0,10.7,0.0,0.0,0.0,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Springfield International Academy at Sci-Tech,02810700,      29,14.7,         64,20.3,79.7,65.6,100.0,0.0,02810000,6.3,1.6,90.6,1.6,0.0,0.0,0.0,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Springfield Public Day Elementary School,02810005,     137,6.8,         65,15.4,84.6,93.9,10.8,100.0,02810000,23.1,0.0,69.2,7.7,0.0,0.0,0.0,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Springfield Public Day High School,02810550,     117,5.3,         80,21.3,78.8,95.0,13.8,100.0,02810000,21.3,0.0,68.8,8.8,0.0,0.0,1.3,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Springfield Public Day Middle School,02810345,      67,5.0,         51,19.6,80.4,96.1,9.8,100.0,02810000,27.5,0.0,60.8,7.8,0.0,0.0,3.9,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Springfield Vocational Academy,02810675,      28,11.2,         99,35.4,64.7,72.7,12.1,100.0,02810000,24.2,3.0,62.6,10.1,0.0,0.0,0.0,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Sumner Avenue,02810160,     366,16.5,        580,46.6,53.5,84.0,20.3,30.2,02810000,20.9,4.5,63.3,8.1,0.0,0.0,3.3,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - The Springfield Renaissance School an Expeditionary Learning School,02810205,     475,12.5,        661,50.4,49.6,60.8,4.1,21.0,02810000,24.7,1.5,55.5,16.5,0.0,0.2,1.7,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Thomas M Balliet,02810015,     157,21.5,        328,49.4,50.6,72.3,7.6,19.5,02810000,21.3,3.1,56.4,13.1,0.3,0.0,5.8,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Van Sickle Academy,02810485,     161,13.5,        267,44.6,55.4,82.0,21.0,31.8,02810000,7.1,1.5,85.0,6.4,0.0,0.0,0.0,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Warner,02810180,     170,15.1,        248,43.6,56.5,74.6,8.5,15.7,02810000,23.4,0.8,58.1,14.5,0.0,0.0,3.2,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - Washington,02810185,     279,16.9,        407,49.4,50.6,84.5,19.4,26.3,02810000,17.9,7.1,59.0,12.3,0.0,0.0,3.7,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - White Street,02810190,     243,21.1,        421,49.4,50.6,88.8,20.7,14.3,02810000,22.3,3.8,66.5,4.8,0.2,0.0,2.4,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield - William N. DeBerry,02810045,     198,17.2,        270,46.3,53.7,92.6,20.0,29.3,02810000,19.6,0.4,73.7,4.8,0.0,0.0,1.5,Springfield,"         $430,209,193.97","          25,293.6","              $17,008.62","         $509,332,216.26","          30,444.0","              $16,730.13",2019
Springfield Preparatory Charter School (District) - Springfield Preparatory Charter School,35100205,      74,33.7,        325,46.5,53.5,69.2,14.8,21.2,35100000,17.9,2.2,70.2,7.7,0.0,0.0,2.2,Springfield Preparatory Charter School (District),"           $4,290,594.06",             269.7,"              $15,907.59","           $4,290,594.06",             269.7,"              $15,907.59",2019
Stoneham - Colonial Park,02840005,      91,20.9,        275,42.2,57.8,15.3,4.4,27.6,02840000,1.5,6.9,10.9,76.4,0.0,0.0,4.4,Stoneham,"          $38,707,099.11","           2,384.5","              $16,232.79","          $43,746,583.67","           2,557.2","              $17,107.22",2019
Stoneham - Robin Hood,02840025,     125,23.0,        394,52.3,47.7,19.5,4.6,22.1,02840000,1.8,5.1,8.9,78.7,0.0,0.0,5.6,Stoneham,"          $38,707,099.11","           2,384.5","              $16,232.79","          $43,746,583.67","           2,557.2","              $17,107.22",2019
Stoneham - South,02840030,     132,20.6,        357,51.3,48.7,17.9,8.4,20.7,02840000,2.5,6.4,8.4,77.0,0.3,0.0,5.3,Stoneham,"          $38,707,099.11","           2,384.5","              $16,232.79","          $43,746,583.67","           2,557.2","              $17,107.22",2019
Stoneham - Stoneham Central Middle School,02840405,     496,17.0,        722,49.2,50.6,19.3,2.4,18.6,02840000,2.6,5.0,10.1,79.0,0.3,0.0,3.1,Stoneham,"          $38,707,099.11","           2,384.5","              $16,232.79","          $43,746,583.67","           2,557.2","              $17,107.22",2019
Stoneham - Stoneham High,02840505,     416,14.1,        647,47.1,52.9,16.7,3.3,16.2,02840000,1.9,5.1,8.4,80.5,0.8,0.0,3.4,Stoneham,"          $38,707,099.11","           2,384.5","              $16,232.79","          $43,746,583.67","           2,557.2","              $17,107.22",2019
Stoughton - Edwin A Jones Early Childhood Center,02850012,       9,11.1,         96,39.6,60.4,31.3,6.3,49.0,02850000,35.4,5.2,13.5,40.6,0.0,1.0,4.2,Stoughton,"          $52,692,952.35","           3,486.9","              $15,111.69","          $60,707,067.70","           3,701.5","              $16,400.67",2019
Stoughton - Helen Hansen Elementary,02850010,     150,13.9,        255,51.0,49.0,34.9,3.5,22.4,02850000,16.9,3.1,14.1,58.0,0.0,0.0,7.8,Stoughton,"          $52,692,952.35","           3,486.9","              $15,111.69","          $60,707,067.70","           3,701.5","              $16,400.67",2019
Stoughton - Joseph H Gibbons,02850025,     179,17.2,        375,45.9,54.1,36.5,9.3,18.1,02850000,19.7,2.9,14.7,56.0,0.0,0.0,6.7,Stoughton,"          $52,692,952.35","           3,486.9","              $15,111.69","          $60,707,067.70","           3,701.5","              $16,400.67",2019
Stoughton - Joseph R Dawe Jr Elementary,02850014,     211,13.5,        346,45.1,54.9,33.2,4.9,18.8,02850000,27.5,6.7,18.2,42.8,0.0,0.0,4.9,Stoughton,"          $52,692,952.35","           3,486.9","              $15,111.69","          $60,707,067.70","           3,701.5","              $16,400.67",2019
Stoughton - O'Donnell Middle School,02850405,     514,19.4,        891,46.6,53.4,33.2,5.7,18.0,02850000,22.6,5.8,12.5,53.1,0.1,0.8,5.2,Stoughton,"          $52,692,952.35","           3,486.9","              $15,111.69","          $60,707,067.70","           3,701.5","              $16,400.67",2019
Stoughton - Richard L. Wilkins Elementary School,02850020,     149,17.1,        336,51.5,48.5,58.0,21.1,13.4,02850000,28.9,4.8,21.4,38.1,0.6,0.3,6.0,Stoughton,"          $52,692,952.35","           3,486.9","              $15,111.69","          $60,707,067.70","           3,701.5","              $16,400.67",2019
Stoughton - South Elementary,02850015,     123,15.9,        236,48.7,51.3,25.0,3.8,14.0,02850000,21.6,10.2,12.3,49.2,0.4,0.0,6.4,Stoughton,"          $52,692,952.35","           3,486.9","              $15,111.69","          $60,707,067.70","           3,701.5","              $16,400.67",2019
