School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Springfield - John J Duggan Academy,02810320,     606,14.8,        834,46.0,53.6,9.0,25.7,79.7,02810000,24.1,2.0,59.6,11.3,0.2,0.0,2.8,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Kensington International School,02810110,     171,15.6,        243,49.0,51.0,27.6,25.9,94.7,02810000,14.4,1.2,75.7,3.3,0.0,0.0,5.4,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Kiley Academy,02810316,     275,14.6,        348,48.0,52.0,10.3,35.3,94.0,02810000,23.0,0.9,63.5,9.5,0.0,0.0,3.2,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Kiley Prep,02810315,     157,17.9,        300,44.7,54.7,11.0,32.7,90.0,02810000,21.7,2.0,63.7,9.3,0.3,0.0,3.0,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Liberty,02810115,     154,18.8,        253,45.9,54.2,19.8,18.2,88.1,02810000,7.5,0.4,77.5,12.3,0.4,0.0,2.0,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Liberty Preparatory Academy,02810560,      16,3.9,         12,0.0,100.0,8.3,25.0,100.0,02810000,0.0,0.0,33.3,66.7,0.0,0.0,0.0,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Lincoln,02810120,     232,21.7,        449,50.1,49.9,32.1,27.6,95.1,02810000,10.7,0.2,82.4,4.7,0.0,0.0,2.0,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Margaret C Ells,02810060,      17,10.9,        186,36.0,64.0,16.7,59.1,85.0,02810000,14.5,2.2,71.5,7.0,0.5,0.0,4.3,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Mary A. Dryden Veterans Memorial School,02810125,     175,18.5,        298,50.3,49.7,17.1,22.2,77.2,02810000,15.1,8.1,55.7,15.4,0.3,0.0,5.4,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Mary M Lynch,02810140,     153,16.9,        226,50.9,49.1,7.5,17.3,90.3,02810000,21.7,1.8,62.0,8.0,0.0,0.0,6.6,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Mary M Walsh,02810155,     199,15.3,        263,50.2,49.8,20.5,33.8,84.8,02810000,17.1,0.4,65.4,13.3,0.0,0.0,3.8,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Mary O Pottenger,02810145,     229,21.3,        400,48.5,51.3,14.0,17.5,84.3,02810000,11.0,1.8,76.3,8.5,0.0,0.0,2.5,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Milton Bradley School,02810023,     323,17.5,        510,49.4,50.6,22.0,32.2,95.1,02810000,15.3,0.4,76.1,3.5,0.2,0.0,4.5,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Rebecca M Johnson,02810055,     389,16.3,        592,45.4,54.6,20.3,30.4,93.4,02810000,23.3,0.0,71.0,3.7,0.2,0.0,1.9,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Rise Academy at Van Sickle,02810480,     132,17.3,        251,47.4,52.6,12.8,27.9,92.0,02810000,21.5,0.8,68.9,5.2,0.0,0.0,3.6,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Roger L. Putnam Vocational Technical Academy,02810620,     882,13.9,"      1,356",53.8,46.0,8.0,15.3,78.7,02810000,16.2,2.6,71.5,7.9,0.2,0.0,1.7,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - STEM Middle Academy,02810350,     189,13.4,        296,47.3,52.7,7.8,23.7,83.8,02810000,14.9,3.7,67.9,9.8,0.3,0.0,3.4,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Samuel Bowles,02810020,     198,13.3,        218,52.8,47.3,14.7,22.0,86.7,02810000,16.5,0.9,69.3,11.5,0.9,0.0,0.9,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - South End Middle School,02810355,      86,14.6,        188,48.9,51.1,10.1,25.5,95.7,02810000,21.3,0.0,71.8,3.7,0.0,0.0,3.2,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Springfield Central High,02810500,"   1,057",16.2,"      2,067",45.9,54.0,15.0,18.5,79.3,02810000,20.8,3.1,65.3,8.2,0.1,0.0,2.5,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Springfield High School,02810570,      93,17.3,        287,47.0,51.9,12.9,31.0,91.6,02810000,19.5,0.0,66.9,12.2,0.0,0.0,1.4,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Springfield High School of Science and Technology,02810530,     793,11.3,"      1,075",44.6,55.2,15.2,26.1,88.1,02810000,19.0,1.5,70.6,6.2,0.0,0.2,2.5,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Springfield International Academy at Johnson,02810215,      45,12.1,         37,59.5,40.5,100.0,0.0,89.2,02810000,32.4,0.0,51.4,13.5,0.0,0.0,2.7,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Springfield International Academy at Sci-Tech,02810700,      46,13.0,         86,30.2,69.8,100.0,1.2,80.2,02810000,5.8,2.3,90.7,0.0,0.0,0.0,1.2,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Springfield Legacy Academy,02810317,     109,16.8,        328,45.7,54.3,23.2,28.1,95.1,02810000,9.5,0.6,87.2,1.5,0.0,0.0,1.2,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Springfield Middle School,02810360,      33,5.5,         32,15.6,84.4,9.4,40.6,96.9,02810000,25.0,0.0,59.4,9.4,0.0,0.0,6.3,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Springfield Public Day Elementary School,02810005,     117,5.4,         45,31.1,68.9,8.9,100.0,93.3,02810000,22.2,0.0,68.9,2.2,0.0,0.0,6.7,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Springfield Public Day High School,02810550,      88,5.0,         53,30.2,69.8,7.6,96.2,96.2,02810000,30.2,0.0,58.5,9.4,0.0,0.0,1.9,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Springfield Public Day Middle School,02810345,      63,7.2,         71,23.9,76.1,16.9,100.0,100.0,02810000,11.3,0.0,76.1,12.7,0.0,0.0,0.0,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Springfield Realization Academy,02810335,     131,17.3,        134,56.7,43.3,28.4,18.7,89.6,02810000,17.9,5.2,69.4,3.7,0.0,0.0,3.7,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Springfield Transition Academy,02810675,      20,8.8,         82,29.3,70.7,0.0,100.0,89.0,02810000,13.4,1.2,70.7,14.6,0.0,0.0,0.0,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Sumner Avenue,02810160,     344,15.5,        469,47.3,52.7,26.2,28.4,89.8,02810000,19.4,2.8,65.7,8.7,0.0,0.0,3.4,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - The Springfield Renaissance School an Expeditionary Learning School,02810205,     373,14.2,        632,52.1,47.8,5.9,22.8,73.4,02810000,18.8,1.7,63.6,14.1,0.0,0.0,1.7,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - The Springfield Virtual School,02810705,     275,13.5,        402,49.3,50.8,13.4,34.6,89.8,02810000,13.9,0.5,75.9,7.5,0.0,0.0,2.2,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Thomas M Balliet,02810015,     183,18.3,        280,50.4,49.6,14.3,22.5,81.8,02810000,21.4,2.9,58.6,10.7,0.0,0.0,6.4,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Van Sickle Academy,02810485,     188,13.2,        269,49.8,50.2,14.9,33.8,86.6,02810000,7.8,2.6,79.6,8.9,0.7,0.0,0.4,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Warner,02810180,     164,15.8,        254,45.3,54.7,12.2,26.0,85.0,02810000,25.6,0.4,61.4,9.1,0.0,0.0,3.5,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - Washington,02810185,     264,16.9,        422,50.7,49.3,24.2,29.4,91.0,02810000,16.6,5.0,66.1,7.8,0.0,0.0,4.5,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - White Street,02810190,     229,21.8,        417,50.4,49.6,26.4,17.5,91.1,02810000,21.8,2.6,67.6,4.6,0.2,0.0,3.1,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield - William N. DeBerry,02810045,     183,17.8,        257,47.9,52.1,27.2,27.6,93.8,02810000,21.8,0.0,68.1,6.2,0.0,0.0,3.9,Springfield,"         $513,854,109.60","          24,040.4","              $21,374.61","         $606,907,322.50","          29,540.3","              $20,545.06",2022
Springfield International Charter (District) - Springfield International Charter School,04410505,     770,26.0,"      1,554",49.0,51.0,10.0,19.6,61.7,04410000,27.7,3.1,48.9,14.2,0.0,0.0,6.1,Springfield International Charter (District),"          $19,730,310.75","           1,524.3","              $12,943.85","          $19,730,310.75","           1,524.3","              $12,943.85",2022
Springfield Preparatory Charter School (District) - Springfield Preparatory Charter School,35100205,     194,24.5,        497,47.9,51.7,10.3,18.7,74.0,35100000,19.5,2.0,72.8,4.2,0.0,0.2,1.2,Springfield Preparatory Charter School (District),"           $7,340,146.29",             433.1,"              $16,947.92","           $7,340,146.29",             433.1,"              $16,947.92",2022
Stoneham - Colonial Park,02840005,      95,20.2,        256,44.1,55.9,2.7,28.1,18.0,02840000,1.6,8.2,9.4,77.7,0.8,0.0,2.3,Stoneham,"          $40,800,895.88","           2,249.3","              $18,139.37","          $47,914,044.45","           2,476.6","              $19,346.70",2022
Stoneham - Robin Hood,02840025,     146,20.4,        382,49.5,50.5,7.6,21.5,22.3,02840000,3.1,5.2,12.3,71.5,0.8,0.0,7.1,Stoneham,"          $40,800,895.88","           2,249.3","              $18,139.37","          $47,914,044.45","           2,476.6","              $19,346.70",2022
Stoneham - South,02840030,     125,21.1,        363,47.4,52.3,8.5,26.7,28.1,02840000,5.5,7.7,14.9,67.2,0.3,0.3,4.1,Stoneham,"          $40,800,895.88","           2,249.3","              $18,139.37","          $47,914,044.45","           2,476.6","              $19,346.70",2022
Stoneham - Stoneham Central Middle School,02840405,     510,15.5,        683,51.4,48.6,3.4,20.8,24.3,02840000,2.5,5.1,11.4,76.9,0.3,0.0,3.8,Stoneham,"          $40,800,895.88","           2,249.3","              $18,139.37","          $47,914,044.45","           2,476.6","              $19,346.70",2022
Stoneham - Stoneham High,02840505,     435,12.5,        619,48.6,50.9,3.4,17.1,26.7,02840000,3.2,5.8,11.8,75.4,0.3,0.0,3.4,Stoneham,"          $40,800,895.88","           2,249.3","              $18,139.37","          $47,914,044.45","           2,476.6","              $19,346.70",2022
Stoughton - Edwin A Jones Early Childhood Center,02850012,      12,13.4,        151,35.1,64.9,0.0,51.0,52.3,02850000,33.1,5.3,25.2,29.8,0.0,1.3,5.3,Stoughton,"          $61,466,024.27","           3,509.5","              $17,514.18","          $68,318,285.94","           3,740.1","              $18,266.43",2022
Stoughton - Helen Hansen Elementary,02850010,     151,14.5,        266,47.4,52.6,9.0,24.8,44.0,02850000,18.1,6.8,15.8,50.4,0.4,0.4,8.3,Stoughton,"          $61,466,024.27","           3,509.5","              $17,514.18","          $68,318,285.94","           3,740.1","              $18,266.43",2022
Stoughton - Joseph H Gibbons,02850025,     168,17.0,        357,46.2,53.5,11.2,19.9,42.6,02850000,20.2,3.1,18.8,51.0,0.0,0.0,7.0,Stoughton,"          $61,466,024.27","           3,509.5","              $17,514.18","          $68,318,285.94","           3,740.1","              $18,266.43",2022
Stoughton - Joseph R Dawe Jr Elementary,02850014,     223,13.7,        384,44.5,55.5,13.0,20.8,42.7,02850000,24.0,5.2,16.4,49.2,0.3,0.0,5.0,Stoughton,"          $61,466,024.27","           3,509.5","              $17,514.18","          $68,318,285.94","           3,740.1","              $18,266.43",2022
Stoughton - O'Donnell Middle School,02850405,     520,18.2,        847,49.7,50.3,8.3,17.5,48.8,02850000,30.2,5.4,18.4,39.9,0.4,0.4,5.3,Stoughton,"          $61,466,024.27","           3,509.5","              $17,514.18","          $68,318,285.94","           3,740.1","              $18,266.43",2022
Stoughton - Richard L. Wilkins Elementary School,02850020,     139,16.9,        289,55.4,44.6,26.0,17.7,62.3,02850000,18.0,4.5,25.3,45.3,0.4,0.7,5.9,Stoughton,"          $61,466,024.27","           3,509.5","              $17,514.18","          $68,318,285.94","           3,740.1","              $18,266.43",2022
Stoughton - South Elementary,02850015,     141,16.8,        286,50.0,50.0,8.7,22.4,34.3,02850000,18.9,10.5,12.6,48.6,0.0,0.4,9.1,Stoughton,"          $61,466,024.27","           3,509.5","              $17,514.18","          $68,318,285.94","           3,740.1","              $18,266.43",2022
Stoughton - Stoughton High,02850505,     726,16.7,"      1,123",49.2,50.8,11.0,14.8,43.4,02850000,26.7,7.0,15.8,45.1,0.2,0.6,4.6,Stoughton,"          $61,466,024.27","           3,509.5","              $17,514.18","          $68,318,285.94","           3,740.1","              $18,266.43",2022
Sturbridge - Burgess Elementary,02870005,     239,21.9,        892,51.2,48.5,3.0,16.4,22.5,02870000,0.6,1.7,10.1,81.4,0.0,0.0,6.3,Sturbridge,"          $14,513,949.00",             867.6,"              $16,728.85","          $16,979,331.00",             902.6,"              $18,811.58",2022
Sturgis Charter Public (District) - Sturgis Charter Public School,04890505,     524,14.1,        827,59.9,39.1,1.6,16.1,23.0,04890000,2.9,3.5,5.7,83.8,0.1,0.1,3.9,Sturgis Charter Public (District),"          $12,657,224.00",             843.1,"              $15,013.08","          $12,657,224.00",             843.1,"              $15,013.08",2022
Sudbury - Ephraim Curtis Middle,02880305,     635,16.0,        860,45.6,54.4,0.5,25.5,8.8,02880000,3.1,10.8,5.1,72.2,0.1,0.2,8.4,Sudbury,"          $50,982,907.00","           2,544.2","              $20,038.88","          $52,826,939.00","           2,583.2","              $20,450.19",2022
Sudbury - General John Nixon Elementary,02880025,     193,20.5,        329,55.3,44.7,4.6,19.8,6.4,02880000,4.0,7.9,5.2,72.0,0.0,0.0,10.9,Sudbury,"          $50,982,907.00","           2,544.2","              $20,038.88","          $52,826,939.00","           2,583.2","              $20,450.19",2022
Sudbury - Israel Loring School,02880015,     275,20.7,        434,48.6,51.4,5.3,20.5,13.8,02880000,3.0,8.5,10.1,71.9,0.0,0.0,6.5,Sudbury,"          $50,982,907.00","           2,544.2","              $20,038.88","          $52,826,939.00","           2,583.2","              $20,450.19",2022
Sudbury - Josiah Haynes,02880010,     213,19.6,        374,46.0,54.0,2.9,19.5,5.9,02880000,3.7,9.6,5.1,75.4,0.3,0.0,5.9,Sudbury,"          $50,982,907.00","           2,544.2","              $20,038.88","          $52,826,939.00","           2,583.2","              $20,450.19",2022
Sudbury - Peter Noyes,02880030,     279,20.6,        584,47.6,52.4,2.4,24.8,8.4,02880000,1.5,12.3,6.5,71.6,0.2,0.0,7.9,Sudbury,"          $50,982,907.00","           2,544.2","              $20,038.88","          $52,826,939.00","           2,583.2","              $20,450.19",2022
Sunderland - Sunderland Elementary,02890005,     158,11.8,        177,42.9,55.4,4.5,22.0,33.3,02890000,2.8,9.0,11.9,69.5,0.0,0.0,6.8,Sunderland,"           $4,516,936.29",             189.4,"              $23,848.66","           $4,765,970.03",             218.0,"              $21,862.25",2022
Sutton - Sutton Early Learning,02900003,      80,18.0,        329,47.1,52.9,1.5,26.4,20.1,02900000,2.1,1.5,6.1,86.6,0.0,0.0,3.7,Sutton,"          $22,379,828.34","           1,290.8","              $17,337.95","          $24,622,074.47","           1,341.4","              $18,355.51",2022
Sutton - Sutton Elementary,02900005,     102,23.9,        308,47.4,52.6,2.0,22.4,17.2,02900000,1.0,1.6,4.6,90.6,0.0,0.0,2.3,Sutton,"          $22,379,828.34","           1,290.8","              $17,337.95","          $24,622,074.47","           1,341.4","              $18,355.51",2022
Sutton - Sutton High School,02900510,     162,16.0,        371,50.9,48.3,1.4,5.1,20.5,02900000,2.4,2.2,6.2,84.4,0.0,0.3,4.6,Sutton,"          $22,379,828.34","           1,290.8","              $17,337.95","          $24,622,074.47","           1,341.4","              $18,355.51",2022
Sutton - Sutton Middle School,02900305,     108,18.8,        303,51.8,48.2,1.7,18.8,16.5,02900000,0.7,2.6,4.3,88.8,0.0,0.0,3.6,Sutton,"          $22,379,828.34","           1,290.8","              $17,337.95","          $24,622,074.47","           1,341.4","              $18,355.51",2022
Swampscott - Clarke,02910005,      88,18.7,        207,47.8,52.2,17.9,22.7,28.0,02910000,2.4,2.9,17.9,73.4,0.5,0.0,2.9,Swampscott,"          $39,415,922.00","           2,053.1","              $19,198.25","          $44,731,156.00","           2,187.0","              $20,453.20",2022
Swampscott - Hadley,02910010,     144,19.8,        357,48.2,51.8,8.7,17.9,19.6,02910000,3.4,3.1,16.3,71.4,0.6,0.6,4.8,Swampscott,"          $39,415,922.00","           2,053.1","              $19,198.25","          $44,731,156.00","           2,187.0","              $20,453.20",2022
Swampscott - Stanley,02910020,      68,18.9,        162,40.7,59.3,3.1,23.5,11.1,02910000,1.9,3.7,8.0,84.6,0.0,0.0,1.9,Swampscott,"          $39,415,922.00","           2,053.1","              $19,198.25","          $44,731,156.00","           2,187.0","              $20,453.20",2022
Swampscott - Swampscott High,02910505,     435,14.1,        645,48.5,51.2,3.0,18.5,21.9,02910000,5.3,3.0,13.6,75.5,0.3,0.0,2.3,Swampscott,"          $39,415,922.00","           2,053.1","              $19,198.25","          $44,731,156.00","           2,187.0","              $20,453.20",2022
Swampscott - Swampscott Middle,02910305,     464,17.4,        697,48.1,51.7,3.0,28.3,21.2,02910000,4.0,3.6,13.5,75.5,0.3,0.0,3.2,Swampscott,"          $39,415,922.00","           2,053.1","              $19,198.25","          $44,731,156.00","           2,187.0","              $20,453.20",2022
Swansea - Elizabeth S Brown,02920006,     121,23.8,        288,46.2,53.8,1.4,13.5,26.0,02920000,2.1,1.4,2.4,91.3,0.4,0.0,2.4,Swansea,"          $30,430,839.17","           2,026.6","              $15,015.71","          $32,051,658.01","           2,101.7","              $15,250.35",2022
Swansea - Gardner,02920015,     109,21.1,        251,54.6,45.4,2.0,8.8,34.3,02920000,2.0,0.4,1.6,92.0,0.8,0.0,3.2,Swansea,"          $30,430,839.17","           2,026.6","              $15,015.71","          $32,051,658.01","           2,101.7","              $15,250.35",2022
Swansea - Joseph Case High,02920505,     265,14.2,        540,49.3,50.6,0.7,14.4,27.6,02920000,0.9,0.7,2.6,94.8,0.2,0.0,0.7,Swansea,"          $30,430,839.17","           2,026.6","              $15,015.71","          $32,051,658.01","           2,101.7","              $15,250.35",2022
Swansea - Joseph Case Jr High,02920305,     205,17.8,        497,48.9,51.1,0.8,11.3,26.0,02920000,1.0,1.0,2.4,93.2,0.4,0.0,2.0,Swansea,"          $30,430,839.17","           2,026.6","              $15,015.71","          $32,051,658.01","           2,101.7","              $15,250.35",2022
Swansea - Joseph G Luther,02920020,     107,17.1,        183,52.5,47.5,0.6,21.9,24.0,02920000,1.1,2.7,1.6,90.7,0.0,0.0,3.8,Swansea,"          $30,430,839.17","           2,026.6","              $15,015.71","          $32,051,658.01","           2,101.7","              $15,250.35",2022
Swansea - Mark G Hoyle Elementary,02920017,      94,18.9,        251,45.4,54.6,0.4,23.9,29.9,02920000,0.8,2.0,1.2,93.2,0.4,0.0,2.4,Swansea,"          $30,430,839.17","           2,026.6","              $15,015.71","          $32,051,658.01","           2,101.7","              $15,250.35",2022
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,     786,43.2,"      3,222",56.3,43.4,5.3,23.7,56.3,39020000,10.7,3.2,22.7,54.9,0.6,0.3,7.6,TEC Connections Academy Commonwealth Virtual School District,"          $29,334,090.36","           2,697.7","              $10,873.74","          $29,334,090.36","           2,697.7","              $10,873.74",2022
Tantasqua - Tantasqua Regional Jr High,07700405,     393,17.8,        556,45.9,54.1,1.4,13.5,28.4,07700000,1.8,1.3,8.1,85.1,0.0,0.0,3.8,Tantasqua,"          $29,531,319.00","           1,776.3","              $16,625.19","          $29,973,568.00","           1,834.1","              $16,342.38",2022
Tantasqua - Tantasqua Regional Sr High,07700505,     779,12.1,"      1,196",45.7,53.7,1.4,12.2,27.8,07700000,1.5,1.2,7.5,85.5,0.2,0.1,4.0,Tantasqua,"          $29,531,319.00","           1,776.3","              $16,625.19","          $29,973,568.00","           1,834.1","              $16,342.38",2022
Tantasqua - Tantasqua Regional Vocational,07700605,      73,11.3,        504,32.9,66.7,1.0,15.9,32.5,07700000,1.2,0.2,7.1,86.1,0.2,0.0,5.2,Tantasqua,"          $29,531,319.00","           1,776.3","              $16,625.19","          $29,973,568.00","           1,834.1","              $16,342.38",2022
Taunton - Benjamin Friedman Middle,02930315,     345,21.5,        745,47.0,53.0,3.1,18.5,56.2,02930000,18.4,1.1,13.4,61.5,0.3,0.0,5.4,Taunton,"         $119,058,747.70","           7,896.9","              $15,076.64","         $136,739,255.00","           8,340.9","              $16,393.83",2022
Taunton - East Taunton Elementary,02930010,     251,16.0,        531,49.9,50.1,4.0,26.6,54.4,02930000,18.8,0.6,9.6,63.1,0.2,0.0,7.7,Taunton,"         $119,058,747.70","           7,896.9","              $15,076.64","         $136,739,255.00","           8,340.9","              $16,393.83",2022
Taunton - Edmund Hatch Bennett,02930007,     117,19.4,        291,50.2,49.8,4.5,19.2,48.8,02930000,19.2,1.7,13.4,60.5,0.0,0.0,5.2,Taunton,"         $119,058,747.70","           7,896.9","              $15,076.64","         $136,739,255.00","           8,340.9","              $16,393.83",2022
Taunton - Edward F. Leddy Preschool,02930005,      19,17.3,        328,37.2,62.8,11.9,61.0,58.5,02930000,26.2,1.8,12.8,54.0,0.9,0.0,4.3,Taunton,"         $119,058,747.70","           7,896.9","              $15,076.64","         $136,739,255.00","           8,340.9","              $16,393.83",2022
Taunton - Elizabeth Pole,02930027,     250,19.6,        628,50.2,49.8,19.8,17.7,70.7,02930000,26.8,1.6,17.0,44.3,0.8,0.5,9.1,Taunton,"         $119,058,747.70","           7,896.9","              $15,076.64","         $136,739,255.00","           8,340.9","              $16,393.83",2022
Taunton - H H Galligan,02930057,     109,19.0,        266,50.0,50.0,18.8,19.2,79.3,02930000,32.7,0.4,22.2,33.8,0.8,0.4,9.8,Taunton,"         $119,058,747.70","           7,896.9","              $15,076.64","         $136,739,255.00","           8,340.9","              $16,393.83",2022
Taunton - James L. Mulcahey Elementary School,02930015,     363,17.7,        852,49.9,50.1,9.6,20.5,66.9,02930000,28.2,0.6,18.8,45.2,0.5,0.1,6.7,Taunton,"         $119,058,747.70","           7,896.9","              $15,076.64","         $136,739,255.00","           8,340.9","              $16,393.83",2022
Taunton - John F Parker Middle,02930305,     213,24.7,        543,48.4,51.6,16.4,15.7,67.0,02930000,31.5,0.4,16.6,43.8,0.0,0.6,7.2,Taunton,"         $119,058,747.70","           7,896.9","              $15,076.64","         $136,739,255.00","           8,340.9","              $16,393.83",2022
Taunton - Joseph C Chamberlain,02930008,     188,18.4,        456,49.3,50.7,4.8,22.6,51.5,02930000,14.9,1.8,11.4,65.8,0.2,0.0,5.9,Taunton,"         $119,058,747.70","           7,896.9","              $15,076.64","         $136,739,255.00","           8,340.9","              $16,393.83",2022
Taunton - Joseph H Martin,02930042,     384,17.0,        651,49.5,50.5,5.1,21.5,53.3,02930000,23.4,1.1,10.9,59.1,0.2,0.2,5.2,Taunton,"         $119,058,747.70","           7,896.9","              $15,076.64","         $136,739,255.00","           8,340.9","              $16,393.83",2022
Taunton - Taunton Alternative High School,02930525,     113,6.9,        112,43.8,56.3,4.5,32.1,84.8,02930000,28.6,0.0,15.2,47.3,0.0,0.9,8.0,Taunton,"         $119,058,747.70","           7,896.9","              $15,076.64","         $136,739,255.00","           8,340.9","              $16,393.83",2022
Taunton - Taunton High,02930505,"   1,032",19.4,"      2,824",48.5,51.4,7.7,17.5,54.3,02930000,23.0,1.1,14.0,55.9,0.6,0.4,5.0,Taunton,"         $119,058,747.70","           7,896.9","              $15,076.64","         $136,739,255.00","           8,340.9","              $16,393.83",2022
Tewksbury - Heath-Brook,02950010,      52,19.3,        236,48.3,51.7,12.3,11.4,20.3,02950000,5.1,2.1,7.2,80.5,0.0,0.0,5.1,Tewksbury,"          $62,165,732.95","           3,239.6","              $19,189.32","          $70,866,934.11","           3,427.7","              $20,674.78",2022
Tewksbury - John F. Ryan,02950023,     284,19.8,        521,51.6,48.4,2.1,20.5,24.2,02950000,4.8,3.5,8.8,81.6,0.2,0.0,1.2,Tewksbury,"          $62,165,732.95","           3,239.6","              $19,189.32","          $70,866,934.11","           3,427.7","              $20,674.78",2022
Tewksbury - John W. Wynn Middle,02950305,     251,19.8,        502,50.6,49.4,2.2,18.1,25.9,02950000,5.4,3.2,9.8,79.5,0.0,0.0,2.2,Tewksbury,"          $62,165,732.95","           3,239.6","              $19,189.32","          $70,866,934.11","           3,427.7","              $20,674.78",2022
